Active,Confirmed,Date,Deceased,NewConfirmed,NewDeceased,NewRecovered,Recovered,State,doubling_time_last_10days,doubling_time_last_2days,doubling_time_last_5days,doubling_time_last_7days
102,498,2020-05-01,4,0,0,9,392,Kerala,53.99134457621215,,106.12873077892323,57.9479102069031
96,500,2020-05-02,4,2,0,8,400,Kerala,63.119612650117645,345.8799800747438,122.03521231182684,75.80665962890308
95,500,2020-05-03,4,0,0,1,401,Kerala,67.20400235767583,,431.4818001189082,132.33777907889169
34,500,2020-05-04,4,0,0,61,462,Kerala,79.0011121093494,,864.6999501868596,170.84929723655753
37,503,2020-05-05,4,3,0,0,462,Kerala,99.03885044797615,231.7415162916008,346.917278623035,346.221350247158
30,503,2020-05-06,4,0,0,7,469,Kerala,162.53488476431812,,579.3537907290022,485.6841900722489
25,503,2020-05-07,4,0,0,5,474,Kerala,201.60442364722888,,579.3537907290022,485.6841900722489
16,504,2020-05-08,4,1,0,10,484,Kerala,433.20774572982384,697.9989813808751,434.9475545061644,608.9265763086303
17,506,2020-05-09,4,2,0,1,485,Kerala,434.9406505036693,350.0388686594037,582.8195369055253,406.75704732112877
20,513,2020-05-10,4,7,0,4,489,Kerala,233.57345870443882,100.90083807752545,176.05369845304108,189.0321854678754
27,520,2020-05-11,4,7,0,0,489,Kerala,176.72987685129695,102.28715395020741,104.26827779137449,145.97558890792425
32,525,2020-05-12,4,5,0,0,489,Kerala,142.06699082890464,144.86665523238446,84.89874009169458,113.3437623935116
41,535,2020-05-13,4,10,0,1,490,Kerala,102.44768351058713,73.47142137950554,62.18788940406187,78.66892937244316
64,561,2020-05-14,4,26,0,3,493,Kerala,63.51530372021418,29.21333769766167,38.74709111004663,45.28486333367579
80,577,2020-05-15,4,16,0,0,493,Kerala,50.501755433858975,49.29684455313036,33.3200729179183,36.9521967579699
87,588,2020-05-16,4,11,0,4,497,Kerala,44.39358813032217,73.40840612832672,30.5812768709985,35.55874717697716
101,602,2020-05-17,4,14,0,0,497,Kerala,39.01072647856368,58.91479202302418,29.37295862657025,33.13580233737168
130,631,2020-05-18,4,29,0,0,497,Kerala,31.396915952999674,29.46527094147282,29.474313642466658,26.38297854601768
142,643,2020-05-19,4,12,0,0,497,Kerala,30.688033846167716,73.58694933167601,32.00052866256495,26.387228824610144
161,667,2020-05-20,4,24,0,5,502,Kerala,27.841570692604783,37.83005026674352,27.492073075440736,28.03521328472432
177,691,2020-05-21,4,24,0,8,510,Kerala,25.229061725968627,39.21649428525743,25.13545198115422,26.911236833532115
216,733,2020-05-22,5,42,1,2,512,Kerala,22.01313138188415,23.49417389102344,23.12960236703053,22.012783286957642
275,795,2020-05-23,5,62,0,3,515,Kerala,19.88253044863431,17.07334491594305,16.332603789300734,17.448032195874607
322,848,2020-05-24,6,53,1,5,520,Kerala,18.0020287809042,21.48010733256263,14.435117613670947,16.415576371953765
359,897,2020-05-25,6,49,0,12,532,Kerala,16.412496452872933,24.67803786910435,13.282954645098169,14.574550721477776
415,964,2020-05-26,7,67,1,10,542,Kerala,14.721693896645814,19.244617711207482,12.651183281830685,13.17408040595252
445,1004,2020-05-27,7,40,0,10,552,Kerala,14.924318208489874,34.098144646985915,14.848581422602232,12.98697314513552
0,0,2020-03-14,0,0,0,0,0,Ladakh,,,,
0,0,2020-03-15,0,0,0,0,0,Ladakh,,,,
0,0,2020-03-16,0,0,0,0,0,Ladakh,,,,
0,0,2020-03-17,0,0,0,0,0,Ladakh,,,,
8,8,2020-03-18,0,8,0,0,0,Ladakh,,0.0,0.0,
8,8,2020-03-19,0,0,0,0,0,Ladakh,,,0.0,
10,10,2020-03-20,0,2,0,0,0,Ladakh,,6.21256743901078,0.0,0.0
13,13,2020-03-21,0,3,0,0,0,Ladakh,,5.283853591622281,0.0,0.0
13,13,2020-03-22,0,0,0,0,0,Ladakh,,,7.1383730398235805,0.0
13,13,2020-03-23,0,0,0,0,0,Ladakh,0.0,,7.1383730398235805,0.0
13,13,2020-03-24,0,0,0,0,0,Ladakh,0.0,,13.209633979055702,9.993722255753012
13,13,2020-03-25,0,0,0,0,0,Ladakh,0.0,,,9.993722255753012
13,13,2020-03-26,0,0,0,0,0,Ladakh,0.0,,,18.49348757067798
10,13,2020-03-27,0,0,0,3,3,Ladakh,14.27674607964716,,,
10,13,2020-03-28,0,0,0,0,3,Ladakh,14.27674607964716,,,
10,13,2020-03-29,0,0,0,0,3,Ladakh,26.419267958111405,,,
10,13,2020-03-30,0,0,0,0,3,Ladakh,,,,
10,13,2020-03-31,0,0,0,0,3,Ladakh,,,,
10,13,2020-04-01,0,0,0,0,3,Ladakh,,,,
10,13,2020-04-02,0,0,0,0,3,Ladakh,,,,
11,14,2020-04-03,0,1,0,0,3,Ladakh,93.53206684999464,18.70641336999893,46.76603342499733,65.47244679499626
11,14,2020-04-04,0,0,0,0,3,Ladakh,93.53206684999464,,46.76603342499733,65.47244679499626
11,14,2020-04-05,0,0,0,0,3,Ladakh,93.53206684999464,,46.76603342499733,65.47244679499626
4,14,2020-04-06,0,0,0,7,10,Ladakh,93.53206684999464,,46.76603342499733,65.47244679499626
4,14,2020-04-07,0,0,0,0,10,Ladakh,93.53206684999464,,,65.47244679499626
4,14,2020-04-08,0,0,0,0,10,Ladakh,93.53206684999464,,,65.47244679499626
4,14,2020-04-09,0,0,0,0,10,Ladakh,93.53206684999464,,,
4,15,2020-04-10,0,1,0,1,11,Ladakh,48.437672547929935,20.09329849942656,50.233246248566395,70.32654474799297
4,15,2020-04-11,0,0,0,0,11,Ladakh,48.437672547929935,,50.233246248566395,70.32654474799297
4,15,2020-04-12,0,0,0,0,11,Ladakh,100.46649249713279,,50.233246248566395,70.32654474799297
5,17,2020-04-13,0,2,0,1,12,Ladakh,35.700525814549536,11.075899249584324,17.850262907274768,24.99036807018468
5,17,2020-04-14,0,0,0,0,12,Ladakh,35.700525814549536,,27.68974812396081,24.99036807018468
6,18,2020-04-15,0,1,0,0,12,Ladakh,27.580874894503932,24.253548480223827,19.008920084619653,19.30661242615275
4,18,2020-04-16,0,0,0,2,14,Ladakh,27.580874894503932,,19.008920084619653,26.612488118467517
4,18,2020-04-17,0,0,0,0,14,Ladakh,27.580874894503932,,60.633871200559575,26.612488118467517
4,18,2020-04-18,0,0,0,0,14,Ladakh,27.580874894503932,,60.633871200559575,26.612488118467517
4,18,2020-04-19,0,0,0,0,14,Ladakh,38.017840169239314,,,84.88741968078341
4,18,2020-04-20,0,0,0,0,14,Ladakh,38.017840169239314,,,84.88741968078341
4,18,2020-04-21,0,0,0,0,14,Ladakh,38.017840169239314,,,
4,18,2020-04-22,0,0,0,0,14,Ladakh,121.26774240111915,,,
2,18,2020-04-23,0,0,0,2,16,Ladakh,121.26774240111915,,,
2,18,2020-04-24,0,0,0,0,16,Ladakh,,,,
4,20,2020-04-25,0,2,0,0,16,Ladakh,65.78813478960579,13.157626957921162,32.894067394802896,46.05169435272406
4,20,2020-04-26,0,0,0,0,16,Ladakh,65.78813478960579,,32.894067394802896,46.05169435272406
4,20,2020-04-27,0,0,0,0,16,Ladakh,65.78813478960579,,32.894067394802896,46.05169435272406
6,22,2020-04-28,0,2,0,0,16,Ladakh,34.5415248082738,14.545081794683425,17.2707624041369,24.179067365791653
5,22,2020-04-29,0,0,0,1,17,Ladakh,34.5415248082738,,36.36270448670857,24.179067365791653
5,22,2020-04-30,0,0,0,0,17,Ladakh,34.5415248082738,,36.36270448670857,24.179067365791653
5,22,2020-05-01,0,0,0,0,17,Ladakh,34.5415248082738,,36.36270448670857,50.90778628139199
6,23,2020-05-02,0,1,0,0,17,Ladakh,28.27758770543464,31.186488025324827,77.96622006331208,34.71639118248273
25,42,2020-05-03,0,19,0,0,17,Ladakh,8.180678991012517,2.302143786843735,5.359712815655407,6.53967656216227
25,42,2020-05-04,0,0,0,0,17,Ladakh,9.342395088803242,,5.359712815655407,7.503597941917571
25,42,2020-05-05,0,0,0,0,17,Ladakh,9.342395088803242,,5.359712815655407,7.503597941917571
25,42,2020-05-06,0,0,0,0,17,Ladakh,9.342395088803242,,5.755359467109338,7.503597941917571
25,42,2020-05-07,0,0,0,0,17,Ladakh,10.719425631310814,,,7.503597941917571
24,42,2020-05-08,0,0,0,1,18,Ladakh,10.719425631310814,,,8.057503253953074
24,42,2020-05-09,0,0,0,0,18,Ladakh,10.719425631310814,,,
21,42,2020-05-10,0,0,0,3,21,Ladakh,10.719425631310814,,,
20,42,2020-05-11,0,0,0,1,22,Ladakh,11.510718934218676,,,
20,42,2020-05-12,0,0,0,0,22,Ladakh,,,,
21,43,2020-05-13,0,1,0,0,22,Ladakh,294.5739601151209,58.91479202302418,147.28698005756044,206.20177208058465
21,43,2020-05-14,0,0,0,0,22,Ladakh,294.5739601151209,,147.28698005756044,206.20177208058465
19,43,2020-05-15,0,0,0,2,24,Ladakh,294.5739601151209,,147.28698005756044,206.20177208058465
19,43,2020-05-16,0,0,0,0,24,Ladakh,294.5739601151209,,147.28698005756044,206.20177208058465
19,43,2020-05-17,0,0,0,0,24,Ladakh,294.5739601151209,,,206.20177208058465
0,43,2020-05-18,0,0,0,19,43,Ladakh,294.5739601151209,,,206.20177208058465
0,43,2020-05-19,0,0,0,0,43,Ladakh,294.5739601151209,,,
1,44,2020-05-20,0,1,0,0,43,Ladakh,148.99977377480542,60.30114887881928,150.75287219704825,211.05402107586752
1,44,2020-05-21,0,0,0,0,43,Ladakh,148.99977377480542,,150.75287219704825,211.05402107586752
3,46,2020-05-22,0,2,0,0,43,Ladakh,102.77787912442221,31.186488025324827,51.38893956221111,71.94451538709555
6,49,2020-05-23,0,3,0,0,43,Ladakh,53.065856113013105,21.942362490319628,26.532928056506552,37.14609927910917
9,52,2020-05-24,0,3,0,0,43,Ladakh,36.473060393878995,23.329090620104605,20.74619073091056,25.5311422757153
10,53,2020-05-25,0,1,0,0,43,Ladakh,33.150376421213146,72.77825343832842,18.622748252295708,23.2052634948492
10,53,2020-05-26,0,0,0,0,43,Ladakh,33.150376421213146,,24.4668072849862,26.07184755321399
11,54,2020-05-27,0,1,0,0,43,Ladakh,30.43002980545494,74.16458893260615,35.66902222234735,23.69220039370089
0,0,2020-03-14,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-03-15,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-03-16,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-03-17,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-03-18,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-03-19,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-03-20,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-03-21,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-03-22,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-03-23,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-03-24,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-03-25,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-03-26,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-03-27,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-03-28,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-03-29,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-03-30,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-03-31,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-01,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-02,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-03,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-04,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-05,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-06,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-07,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-08,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-09,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-10,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-11,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-12,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-13,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-14,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-15,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-16,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-17,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-18,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-19,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-20,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-21,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-22,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-23,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-24,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-25,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-26,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-27,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-28,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-29,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-04-30,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-01,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-02,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-03,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-04,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-05,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-06,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-07,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-08,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-09,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-10,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-11,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-12,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-13,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-14,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-15,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-16,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-17,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-18,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-19,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-20,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-21,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-22,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-23,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-24,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-25,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-26,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-05-27,0,0,0,0,0,Lakshadweep,,,,
0,0,2020-03-14,0,0,0,0,0,Madhya Pradesh,,,,
0,0,2020-03-15,0,0,0,0,0,Madhya Pradesh,,,,
0,0,2020-03-16,0,0,0,0,0,Madhya Pradesh,,,,
0,0,2020-03-17,0,0,0,0,0,Madhya Pradesh,,,,
0,0,2020-03-18,0,0,0,0,0,Madhya Pradesh,,,,
0,0,2020-03-19,0,0,0,0,0,Madhya Pradesh,,,,
4,4,2020-03-20,0,4,0,0,0,Madhya Pradesh,,0.0,0.0,0.0
4,4,2020-03-21,0,0,0,0,0,Madhya Pradesh,,,0.0,0.0
6,6,2020-03-22,0,2,0,0,0,Madhya Pradesh,,3.419022582702909,0.0,0.0
6,6,2020-03-23,0,0,0,0,0,Madhya Pradesh,0.0,,0.0,0.0
7,7,2020-03-24,0,1,0,0,0,Madhya Pradesh,0.0,8.99311221120384,6.193063129233334,0.0
14,15,2020-03-25,1,8,1,0,0,Madhya Pradesh,0.0,1.818949624018169,2.622069672751426,0.0
19,20,2020-03-26,1,5,0,0,0,Madhya Pradesh,0.0,4.818841679306419,2.8785832124672246,3.014735906513752
27,29,2020-03-27,2,9,1,0,0,Madhya Pradesh,0.0,3.7309750569464017,2.199718133532265,2.4492815074466723
37,39,2020-03-28,2,10,0,0,0,Madhya Pradesh,0.0,4.679224823055369,2.017717743502041,2.5921704354202757
37,39,2020-03-29,2,0,0,0,0,Madhya Pradesh,3.0437673483592675,,3.6271003563962667,2.5921704354202757
43,47,2020-03-30,4,8,2,0,0,Madhya Pradesh,2.8132648858335223,7.429789433012528,4.056266067088481,2.5480174529469943
61,66,2020-03-31,5,19,1,0,0,Madhya Pradesh,2.8906482631788784,4.0832553914126315,4.214383588550877,3.2748484024576165
92,98,2020-04-01,6,32,1,0,0,Madhya Pradesh,2.481545156023977,3.5068294861640354,3.7613565927213632,3.0530598921408165
99,107,2020-04-02,8,9,2,0,0,Madhya Pradesh,2.5418696357518806,15.778203609926775,3.43391318261976,3.7165129087404263
146,154,2020-04-03,8,47,0,0,0,Madhya Pradesh,2.976282647867209,3.807206458721726,2.9202235419846927,3.5328835112238344
168,179,2020-04-04,11,25,3,0,0,Madhya Pradesh,3.1626676860585614,9.21534827111124,3.473617318829591,3.1841142778832703
177,193,2020-04-05,13,14,2,3,3,Madhya Pradesh,3.657007721366666,18.409212116369073,5.113796321804672,3.4349621086860687
230,256,2020-04-06,15,63,2,8,11,Madhya Pradesh,3.683786993964449,4.907458066735392,3.9728794922130737,3.5794533393935253
248,290,2020-04-07,21,34,6,10,21,Madhya Pradesh,3.4548199210242942,11.11672567425013,5.475716270201962,4.472274068836634
292,341,2020-04-08,24,51,3,4,25,Madhya Pradesh,3.4976786708634173,8.557290496898915,5.377430258935823,4.186199917466969
353,411,2020-04-09,33,70,9,0,25,Madhya Pradesh,3.789887910356631,7.4248239914584975,4.5848948680797434,4.942776617224264
377,451,2020-04-10,37,40,4,12,37,Madhya Pradesh,4.540761505095097,14.92659404353695,6.120073717116664,5.250651687294445
450,529,2020-04-11,41,78,4,1,38,Madhya Pradesh,4.337158702354701,8.690351480476448,5.765584112016804,4.812098303084908
477,562,2020-04-12,44,33,3,3,41,Madhya Pradesh,5.354351577656924,22.90887552094823,6.9367524415508415,6.170519737797313
512,614,2020-04-13,51,52,7,10,51,Madhya Pradesh,5.6234143331907855,15.6655682961941,8.634083475323221,6.468390445318823
623,741,2020-04-14,54,127,3,13,64,Madhya Pradesh,5.152321440539139,7.373682724208199,6.979866208288215,6.251664487352038
820,938,2020-04-15,54,197,0,0,64,Madhya Pradesh,5.337762644316896,5.880374710318954,6.050923113789858,5.880131690133923
1038,1164,2020-04-16,56,226,2,6,70,Madhya Pradesh,4.987615120987242,6.4219635181634285,4.759869248303481,5.117364115469769
1170,1310,2020-04-17,70,146,14,0,70,Madhya Pradesh,5.150064730075231,11.731873646219645,4.573493172507948,5.350752594005916
1205,1402,2020-04-18,70,92,0,57,127,Madhya Pradesh,5.648836517978013,20.42493305533968,5.43513174676139,5.307677279879617
1203,1407,2020-04-19,73,5,3,4,131,Madhya Pradesh,6.092274849954933,389.40967477254594,8.547556456757274,5.851317514400653
1270,1485,2020-04-20,77,78,4,7,138,Madhya Pradesh,6.715360625945894,25.693531871669194,14.229938100744915,6.979637024965219
1323,1552,2020-04-21,81,67,4,10,148,Madhya Pradesh,6.82367244605108,31.41412580038664,20.444734659603746,9.635652181702152
1354,1587,2020-04-22,81,35,0,4,152,Madhya Pradesh,7.299315001262193,62.162823700171444,27.961738236230513,15.652564238054822
1400,1687,2020-04-23,84,100,3,51,203,Madhya Pradesh,8.425206517485922,22.68657984705682,19.09580266437809,19.18369739861802
1543,1846,2020-04-24,93,159,9,7,210,Madhya Pradesh,10.238110551235456,15.391413729649484,15.926629358923533,17.635964306547848
1564,1945,2020-04-25,100,99,7,71,281,Madhya Pradesh,13.501123551308872,26.53660115065745,15.354303736142153,14.984550073566046
1684,2090,2020-04-26,104,145,4,21,302,Madhya Pradesh,14.838201346968054,19.280307181704593,12.588091016160377,14.197630699028606
1697,2165,2020-04-27,111,75,7,55,357,Madhya Pradesh,15.951999143016401,39.320477161176,13.892475797768702,14.57609182684776
1893,2387,2020-04-28,121,222,10,16,373,Madhya Pradesh,13.113442963101333,14.20136412025891,13.48450311983458,11.886640070098055
1968,2560,2020-04-29,131,173,10,88,461,Madhya Pradesh,12.727813880607606,19.812721477515822,12.614360053333568,11.634017027211542
2005,2625,2020-04-30,138,65,7,21,482,Madhya Pradesh,13.189325850431226,55.28892081328269,15.206142967954282,13.781837107514233
2045,2715,2020-05-01,146,90,8,42,524,Madhya Pradesh,12.909054538460069,41.1228383329263,15.309941822776468,14.547508795221562
2012,2788,2020-05-02,152,73,6,100,624,Madhya Pradesh,13.797469394250735,52.248838090794926,22.31824077075095,16.837947929749642
1882,2837,2020-05-03,157,49,5,174,798,Madhya Pradesh,16.1299793056413,79.56845442135109,33.73310654079139,17.9487581879804
1920,2942,2020-05-04,166,105,9,58,856,Madhya Pradesh,16.749658674389643,38.145302183744846,30.39886524717287,23.209650638999772
1872,3049,2020-05-05,177,107,11,144,1000,Madhya Pradesh,18.354240990461506,38.8056371844956,29.871441860209803,27.756592434976355
1853,3138,2020-05-06,186,89,9,99,1099,Madhya Pradesh,18.674892127592862,48.18208748042954,29.30578273884216,27.18151779828329
1827,3252,2020-05-07,194,114,8,132,1231,Madhya Pradesh,22.41505691493685,38.84860118998932,25.385722497285556,26.884295356780502
1791,3341,2020-05-08,201,89,7,118,1349,Madhya Pradesh,26.03243515517636,51.344289434267885,27.250520167827357,26.814845865870023
1765,3457,2020-05-09,212,116,11,131,1480,Madhya Pradesh,25.17603202299791,40.6168720526012,27.596186704980802,24.548099903926808
1722,3614,2020-05-10,216,157,4,196,1676,Madhya Pradesh,24.2339462872478,31.212982084957837,24.539738324818586,23.58496449486961
1816,3785,2020-05-11,222,171,6,71,1747,Madhya Pradesh,22.67251144942919,29.986448820092892,22.834590862159725,22.438979209376612
1900,3986,2020-05-12,226,201,4,113,1860,Madhya Pradesh,20.384219729318094,26.792265245996518,19.633888645162603,20.284189735254934
1936,4173,2020-05-13,233,187,7,144,2004,Madhya Pradesh,19.8299512667251,30.23741948975764,18.41184458701049,19.457542441103836
2017,4426,2020-05-14,238,253,5,167,2171,Madhya Pradesh,18.598862131439656,23.55198550113939,17.099457063467902,17.2531306272856
2072,4595,2020-05-15,240,169,2,112,2283,Madhya Pradesh,18.17456457403485,36.99496528323312,17.871723547267393,17.050536854582862
2231,4790,2020-05-16,244,195,4,32,2315,Madhya Pradesh,17.898744700145485,33.35512843751536,18.861949505101453,17.223174086188862
2325,4977,2020-05-17,249,187,5,88,2403,Madhya Pradesh,17.39141310186573,36.1986160520522,19.67021187038564,17.722277823695492
2548,5236,2020-05-18,253,259,4,32,2435,Madhya Pradesh,16.69603795588991,27.326618991787296,20.62181825254841,17.78801522185318
2575,5465,2020-05-19,259,229,6,196,2631,Madhya Pradesh,16.760947283012175,32.38530816053384,19.987477095440088,17.988542954816577
2733,5735,2020-05-20,268,270,9,103,2734,Madhya Pradesh,16.680561963158468,28.747201138177232,19.2479568952684,18.727090993976194
2865,5981,2020-05-21,272,246,4,110,2844,Madhya Pradesh,17.08102361983989,33.00698700123918,18.860072290907407,18.405463393421076
2808,6170,2020-05-22,273,189,1,245,3089,Madhya Pradesh,17.724664637809397,44.559535020231635,21.1143840764707,19.16522660864092
2822,6371,2020-05-23,282,201,9,178,3267,Madhya Pradesh,19.028902353184808,43.24385279978381,22.59393344319109,19.649484058069827
2966,6665,2020-05-24,291,294,9,141,3408,Madhya Pradesh,18.637938910048803,30.729028751441327,23.06151914516398,20.106866384497952
2987,6859,2020-05-25,301,194,10,163,3571,Madhya Pradesh,19.30604052348047,48.31690436672408,25.302166305672326,21.35599853046345
3029,7024,2020-05-26,306,165,5,118,3689,Madhya Pradesh,20.1200580823628,58.31823755251878,26.734771822708765,23.93167640686271
3020,7261,2020-05-27,314,237,8,238,3927,Madhya Pradesh,21.19977337810311,41.77510091372871,26.504330762247772,25.01952101158357
14,14,2020-03-14,0,14,0,0,0,Maharashtra,,,,
32,32,2020-03-15,0,18,0,0,0,Maharashtra,,1.6769448321125748,,
38,38,2020-03-16,0,6,0,0,0,Maharashtra,,8.06687395126515,,
40,41,2020-03-17,1,3,1,0,0,Maharashtra,,18.244098363169925,,
43,44,2020-03-18,1,3,0,0,0,Maharashtra,,19.63101273256509,3.0264938730456867,
47,48,2020-03-19,1,4,0,0,0,Maharashtra,,15.932334472595622,8.547556456757274,
51,52,2020-03-20,1,4,0,0,0,Maharashtra,,17.319433605045646,11.049425735030457,3.6976684903296255
63,64,2020-03-21,1,12,0,0,0,Maharashtra,,6.676452524310263,7.782731109663823,7.0
72,74,2020-03-22,2,10,1,0,0,Maharashtra,,9.548664897288088,6.666473365679152,7.280095469186128
95,97,2020-03-23,2,23,0,0,0,Maharashtra,3.5809463173233604,5.122170468571028,4.9263493943734336,5.634433884520266
105,107,2020-03-24,2,10,0,0,0,Maharashtra,5.742285141256477,14.128869282528024,4.80294815750299,5.4600677766086365
119,122,2020-03-25,2,15,0,1,1,Maharashtra,5.942442132600161,10.566895383899396,5.372084903236376,5.20146447115004
121,125,2020-03-26,3,3,1,0,1,Maharashtra,6.218007264302883,57.066311491810815,6.610862883130308,5.532089981819078
133,156,2020-03-27,4,31,1,18,19,Maharashtra,5.476539435392906,6.257471142866146,7.294059062230644,5.4457662335420025
155,186,2020-03-28,6,30,2,6,25,Maharashtra,5.117193163679797,7.881568641428019,6.268084798082611,5.264323782232808
171,203,2020-03-29,7,17,1,0,25,Maharashtra,5.089327367453288,15.850736018443785,6.806438425964369,6.5701599338955745
172,220,2020-03-30,9,17,2,14,39,Maharashtra,5.6136893206222,17.237843124422838,6.130640800413959,6.731463561018424
253,302,2020-03-31,10,82,1,0,39,Maharashtra,4.9286543431462615,4.375936476931163,5.246575840714172,5.353043128984409
283,335,2020-04-01,13,33,3,0,39,Maharashtra,5.592514485529044,13.367862877835766,5.8902633969622125,4.921837699334883
360,423,2020-04-02,21,88,8,3,42,Maharashtra,5.042745165446464,5.9435970275287,4.720642141763714,4.864111882196424
411,487,2020-04-03,26,64,5,8,50,Maharashtra,5.007409402303112,9.839415380361304,4.361409988274818,5.040979015080211
551,635,2020-04-04,32,148,6,2,52,Maharashtra,4.264704225833584,5.224185203970887,4.663274105941065,4.254603070855447
646,747,2020-04-05,45,112,13,4,56,Maharashtra,4.425636053906468,8.534183524455052,4.321718594532059,3.9691433820380086
746,868,2020-04-06,52,121,7,14,70,Maharashtra,4.4996553731885225,9.234173103732788,4.821426980054212,4.595749674520153
875,1018,2020-04-07,64,150,12,9,79,Maharashtra,4.298882507972838,8.696763331715188,4.700379551165762,4.365438160531818
946,1135,2020-04-08,72,117,8,38,117,Maharashtra,4.224548492904728,12.742527238508082,5.967557014522329,4.9158590018919455
1142,1364,2020-04-09,97,229,25,8,125,Maharashtra,4.597229400346424,7.542861930708549,5.7559688206901685,4.711108224747192
1277,1574,2020-04-10,109,210,12,63,188,Maharashtra,4.479880216995311,9.680921827258288,5.822968302781644,5.345114805913246
1427,1761,2020-04-11,126,187,17,20,208,Maharashtra,4.859876774978078,12.348776243696074,6.323851936864691,5.657869773639512
1617,1982,2020-04-12,148,221,22,9,217,Maharashtra,4.938361141439506,11.725937631824891,6.216858973841594,5.8764763919852685
1946,2334,2020-04-13,159,352,11,12,229,Maharashtra,5.324881499525526,8.480052425986893,6.451938275029335,5.847625907450423
2244,2680,2020-04-14,177,346,18,30,259,Maharashtra,5.425780376364282,10.028659922489053,6.512134073818445,5.64725303664168
