State,District,Date,Confirmed,Active,Recovered,Deceased,NewConfirmed,NewDeceased,NewRecovered,NewDistrict,NewState
Maharashtra,Nashik,2020-04-21,53,53,0,0,0.0,0.0,0.0,Nashik,Maharashtra
Uttarakhand,Haridwar,2020-04-21,7,7,0,0,0.0,0.0,0.0,Hardwar,Uttarakhand
Rajasthan,Barmer,2020-04-21,1,1,0,0,0.0,0.0,0.0,Barmer,Rajasthan
Tamil Nadu,Theni,2020-04-21,44,26,18,0,0.0,0.0,0.0,Theni,Tamil Nadu
Haryana,Yamunanagar,2020-04-21,3,3,0,0,0.0,0.0,0.0,Yamunanagar,Haryana
Tamil Nadu,Thiruvallur,2020-04-21,49,49,0,0,0.0,0.0,0.0,Thiruvallur,Tamil Nadu
Kerala,Ernakulam,2020-04-21,24,3,20,1,0.0,0.0,0.0,Ernakulam,Kerala
Maharashtra,Osmanabad,2020-04-21,3,3,0,0,0.0,0.0,0.0,Osmanabad,Maharashtra
Tamil Nadu,Cuddalore,2020-04-21,26,26,0,0,0.0,0.0,0.0,Cuddalore,Tamil Nadu
Telangana,Khammam,2020-04-21,7,7,0,0,0.0,0.0,0.0,Khammam,Telangana
Karnataka,Davanagere,2020-04-21,3,3,0,0,0.0,0.0,0.0,Davanagere,Karnataka
Haryana,Italians*,2020-04-21,14,14,0,0,0.0,0.0,0.0,Italians*,Haryana
Rajasthan,Banswara,2020-04-21,61,56,5,0,0.0,0.0,0.0,Banswara,Rajasthan
Assam,Kamrup Metropolitan,2020-04-21,6,6,0,0,0.0,0.0,0.0,Kamrup Metropolitan,Assam
Gujarat,Narmada,2020-04-21,12,12,0,0,0.0,0.0,0.0,Narmada,Gujarat
Uttar Pradesh,Mathura,2020-04-21,6,6,0,0,0.0,0.0,0.0,Mathura,Uttar Pradesh
Chhattisgarh,Rajnandgaon,2020-04-21,1,1,0,0,0.0,0.0,0.0,Rajnandgaon,Chhattisgarh
Tamil Nadu,Thiruvarur,2020-04-21,29,13,16,0,0.0,0.0,0.0,Thiruvarur,Tamil Nadu
Uttar Pradesh,Pratapgarh,2020-04-21,6,3,3,0,0.0,0.0,0.0,Pratapgarh,Uttar Pradesh
Maharashtra,Palghar,2020-04-21,83,83,0,0,0.0,0.0,0.0,Palghar,Maharashtra
Telangana,Karimnagar,2020-04-21,19,19,0,0,0.0,0.0,0.0,Karimnagar,Telangana
Uttar Pradesh,Aligarh,2020-04-21,2,1,0,1,0.0,0.0,0.0,Aligarh,Uttar Pradesh
Andhra Pradesh,Anantapur,2020-04-21,36,31,2,3,0.0,0.0,0.0,Anantapur,Andhra Pradesh
Madhya Pradesh,Shajapur,2020-04-21,6,5,1,0,0.0,0.0,0.0,Shajapur,Madhya Pradesh
Kerala,Alappuzha,2020-04-21,5,0,5,0,0.0,0.0,0.0,Alappuzha,Kerala
Madhya Pradesh,Sagar,2020-04-21,2,2,0,0,0.0,0.0,0.0,Sagar,Madhya Pradesh
Uttar Pradesh,Mainpuri,2020-04-21,4,4,0,0,0.0,0.0,0.0,Mainpuri,Uttar Pradesh
Jharkhand,Bokaro,2020-04-21,11,11,0,0,0.0,0.0,0.0,Bokaro,Jharkhand
Assam,Jorhat,2020-04-21,8,8,0,0,0.0,0.0,0.0,Jorhat,Assam
Karnataka,Udupi,2020-04-21,3,3,0,0,0.0,0.0,0.0,Udupi,Karnataka
Karnataka,Mandya,2020-04-21,12,12,0,0,0.0,0.0,0.0,Mandya,Karnataka
Assam,Hailakandi,2020-04-21,1,1,0,0,0.0,0.0,0.0,Hailakandi,Assam
Maharashtra,Satara,2020-04-21,11,11,0,0,0.0,0.0,0.0,Satara,Maharashtra
Himachal Pradesh,Hamirpur,2020-04-21,2,2,0,0,0.0,0.0,0.0,Hamirpur,Himachal Pradesh
Rajasthan,Ajmer,2020-04-21,59,54,5,0,0.0,0.0,0.0,Ajmer,Rajasthan
Telangana,Hyderabad,2020-04-21,498,498,0,0,0.0,0.0,0.0,Hyderabad,Telangana
Tamil Nadu,Viluppuram,2020-04-21,44,26,18,0,0.0,0.0,0.0,Viluppuram,Tamil Nadu
Gujarat,Panch Mahals,2020-04-21,11,11,0,0,0.0,0.0,0.0,Panch Mahals,Gujarat
Uttar Pradesh,Muzaffarnagar,2020-04-21,5,5,0,0,0.0,0.0,0.0,Muzaffarnagar,Uttar Pradesh
Tamil Nadu,Virudhunagar,2020-04-21,19,19,0,0,0.0,0.0,0.0,Virudunagar,Tamil Nadu
Bihar,Bhojpur,2020-04-21,1,1,0,0,0.0,0.0,0.0,Bhojpur,Bihar
Himachal Pradesh,Sirmaur,2020-04-21,1,1,0,0,0.0,0.0,0.0,Sirmaur,Himachal Pradesh
Karnataka,Tumakuru,2020-04-21,1,1,0,0,0.0,0.0,0.0,Tumkur,Karnataka
Karnataka,Mysuru,2020-04-21,86,86,0,0,0.0,0.0,0.0,Mysore,Karnataka
Uttarakhand,Dehradun,2020-04-21,24,24,0,0,0.0,0.0,0.0,Dehradun,Uttarakhand
Maharashtra,Ratnagiri,2020-04-21,6,6,0,0,0.0,0.0,0.0,Ratnagiri,Maharashtra
Jharkhand,Deoghar,2020-04-21,1,1,0,0,0.0,0.0,0.0,Deoghar,Jharkhand
Telangana,Bhadradri Kothagudem,2020-04-21,4,4,0,0,0.0,0.0,0.0,Kottagudem,Telangana
Madhya Pradesh,Rajgarh,2020-04-21,1,1,0,0,0.0,0.0,0.0,Rajgarh,Madhya Pradesh
Telangana,Adilabad,2020-04-21,16,16,0,0,0.0,0.0,0.0,Adilabad,Telangana
Maharashtra,Sangli,2020-04-21,26,26,0,0,0.0,0.0,0.0,Sangli,Maharashtra
Himachal Pradesh,Kangra,2020-04-21,5,1,3,1,0.0,0.0,0.0,Kangra,Himachal Pradesh
Gujarat,Patan,2020-04-21,15,15,0,0,0.0,0.0,0.0,Patan,Gujarat
Uttar Pradesh,Moradabad,2020-04-21,73,67,1,5,0.0,0.0,0.0,Moradabad,Uttar Pradesh
Tamil Nadu,Vellore,2020-04-21,23,23,0,0,0.0,0.0,0.0,Vellore,Tamil Nadu
Uttar Pradesh,Amroha,2020-04-21,18,18,0,0,0.0,0.0,0.0,Amroha,Uttar Pradesh
Maharashtra,Raigarh,2020-04-21,42,42,0,0,0.0,0.0,0.0,Raigarh,Maharashtra
Karnataka,Vijayapura,2020-04-21,35,35,0,0,0.0,0.0,0.0,Bijapur,Karnataka
Karnataka,Kalaburagi,2020-04-21,30,30,0,0,0.0,0.0,0.0,Gulbarga,Karnataka
Uttar Pradesh,Meerut,2020-04-21,81,61,17,3,0.0,0.0,0.0,Meerut,Uttar Pradesh
Chhattisgarh,Bilaspur,2020-04-21,1,1,0,0,0.0,0.0,0.0,Bilaspur,Chhattisgarh
Tamil Nadu,Tirupathur,2020-04-21,17,17,0,0,0.0,0.0,0.0,Tiruppattur,Tamil Nadu
Bihar,Buxar,2020-04-21,8,8,0,0,0.0,0.0,0.0,Buxar,Bihar
Telangana,Jayashankar,2020-04-21,3,3,0,0,0.0,0.0,0.0,Jayashankar,Telangana
Himachal Pradesh,Solan,2020-04-21,9,2,7,0,0.0,0.0,0.0,Solan,Himachal Pradesh
Maharashtra,Pune,2020-04-21,591,591,0,0,0.0,0.0,0.0,Pune,Maharashtra
Uttar Pradesh,Auraiya,2020-04-21,9,9,0,0,0.0,0.0,0.0,Auraiya,Uttar Pradesh
Telangana,Jangoan,2020-04-21,2,2,0,0,0.0,0.0,0.0,Jangoan,Telangana
Assam,Goalpara,2020-04-21,4,4,0,0,0.0,0.0,0.0,Goalpara,Assam
Karnataka,Uttara Kannada,2020-04-21,10,10,0,0,0.0,0.0,0.0,Uttara Kannada,Karnataka
Karnataka,Kodagu,2020-04-21,1,1,0,0,0.0,0.0,0.0,Kodagu,Karnataka
Tamil Nadu,Tiruppur,2020-04-21,109,109,0,0,0.0,0.0,0.0,Tiruppur,Tamil Nadu
Uttarakhand,Almora,2020-04-21,1,1,0,0,0.0,0.0,0.0,Almora,Uttarakhand
Maharashtra,Solapur,2020-04-21,14,14,0,0,0.0,0.0,0.0,Solapur,Maharashtra
Himachal Pradesh,Chamba,2020-04-21,6,3,3,0,0.0,0.0,0.0,Chamba,Himachal Pradesh
Andaman and Nicobar Islands,South Andaman,2020-04-21,15,5,10,0,0.0,0.0,0.0,South Andaman,Andaman and Nicobar Islands
Chandigarh,Chandigarh,2020-04-21,27,13,14,0,0.0,0.0,0.0,Chandigarh,Chandigarh
Uttar Pradesh,Mirzapur,2020-04-21,3,3,0,0,0.0,0.0,0.0,Mirzapur,Uttar Pradesh
Gujarat,Porbandar,2020-04-21,3,3,0,0,0.0,0.0,0.0,Porbandar,Gujarat
Maharashtra,Sindhudurg,2020-04-21,1,1,0,0,0.0,0.0,0.0,Sindhudurg,Maharashtra
Telangana,Jagitial,2020-04-21,3,3,0,0,0.0,0.0,0.0,Jagitial,Telangana
Tamil Nadu,Tiruvannamalai,2020-04-21,8,8,0,0,0.0,0.0,0.0,Tiruvannamalai,Tamil Nadu
Uttar Pradesh,Pilibhit,2020-04-21,2,0,2,0,0.0,0.0,0.0,Pilibhit,Uttar Pradesh
Tamil Nadu,The Nilgiris,2020-04-21,9,9,0,0,0.0,0.0,0.0,The Nilgiris,Tamil Nadu
Bihar,Bhagalpur,2020-04-21,1,1,0,0,0.0,0.0,0.0,Bhagalpur,Bihar
Haryana,Sonipat,2020-04-21,9,9,0,0,0.0,0.0,0.0,Sonipat,Haryana
Punjab,Shahid Bhagat Singh Nagar,2020-04-21,19,19,0,0,0.0,0.0,0.0,Shahid Bhagat Singh Nagar,Punjab
Tamil Nadu,Karur,2020-04-21,41,41,0,0,0.0,0.0,0.0,Karur,Tamil Nadu
Meghalaya,Unknown,2020-04-21,5,5,0,0,0.0,0.0,0.0,Unknown,Meghalaya
Uttar Pradesh,Kheri,2020-04-21,4,4,0,0,0.0,0.0,0.0,Lakhimpur Kheri,Uttar Pradesh
Madhya Pradesh,Tikamgarh,2020-04-21,1,1,0,0,0.0,0.0,0.0,Tikamgarh,Madhya Pradesh
Telangana,Medchal Malkajgiri,2020-04-21,7,7,0,0,0.0,0.0,0.0,Medchal Malkajgiri,Telangana
Tamil Nadu,Madurai,2020-04-21,46,18,28,0,0.0,0.0,0.0,Madurai,Tamil Nadu
Uttar Pradesh,Rampur,2020-04-21,16,16,0,0,0.0,0.0,0.0,Rampur,Uttar Pradesh
Kerala,Kasaragod,2020-04-21,172,26,146,0,0.0,0.0,0.0,Kasaragod,Kerala
Karnataka,Bidar,2020-04-21,15,15,0,0,0.0,0.0,0.0,Bidar,Karnataka
Uttarakhand,Nainital,2020-04-21,9,9,0,0,0.0,0.0,0.0,Nainital,Uttarakhand
Haryana,Panchkula,2020-04-21,18,18,0,0,0.0,0.0,0.0,Panchkula,Haryana
Jammu and Kashmir,Anantnag,2020-04-21,7,7,0,0,0.0,0.0,0.0,Anantnag,Jammu and Kashmir
Maharashtra,Latur,2020-04-21,8,8,0,0,0.0,0.0,0.0,Latur,Maharashtra
Gujarat,Surat,2020-04-21,347,347,0,0,0.0,0.0,0.0,Surat,Gujarat
Tamil Nadu,Namakkal,2020-04-21,51,51,0,0,0.0,0.0,0.0,Namakkal,Tamil Nadu
Punjab,Sri Muktsar Sahib,2020-04-21,1,1,0,0,0.0,0.0,0.0,Muktsar,Punjab
Meghalaya,East Khasi Hills,2020-04-21,7,7,0,0,0.0,0.0,0.0,East Khasi Hills,Meghalaya
Haryana,Panipat,2020-04-21,5,5,0,0,0.0,0.0,0.0,Panipat,Haryana
Andhra Pradesh,East Godavari,2020-04-21,26,18,8,0,0.0,0.0,0.0,East Godavari,Andhra Pradesh
Assam,Golaghat,2020-04-21,1,1,0,0,0.0,0.0,0.0,Golaghat,Assam
Assam,Morigaon,2020-04-21,3,3,0,0,0.0,0.0,0.0,Morigaon,Assam
Telangana,Medak,2020-04-21,5,5,0,0,0.0,0.0,0.0,Medak,Telangana
Tamil Nadu,Perambalur,2020-04-21,5,5,0,0,0.0,0.0,0.0,Perambalur,Tamil Nadu
Tamil Nadu,Nagapattinam,2020-04-21,44,44,0,0,0.0,0.0,0.0,Nagappattinam,Tamil Nadu
Uttar Pradesh,Lucknow,2020-04-21,169,159,9,1,0.0,0.0,0.0,Lucknow,Uttar Pradesh
Assam,Nalbari,2020-04-21,3,3,0,0,0.0,0.0,0.0,Nalbari,Assam
Tamil Nadu,Kanniyakumari,2020-04-21,16,16,0,0,0.0,0.0,0.0,Kanniyakumari,Tamil Nadu
Telangana,Nagarkurnool,2020-04-21,2,2,0,0,0.0,0.0,0.0,Nagarkurnool,Telangana
Kerala,Kottayam,2020-04-21,3,0,3,0,0.0,0.0,0.0,Kottayam,Kerala
Assam,South Salmara Mancachar,2020-04-21,1,1,0,0,0.0,0.0,0.0,South Salmara Mankachar,Assam
Tamil Nadu,Dindigul,2020-04-21,76,76,0,0,0.0,0.0,0.0,Dindigul,Tamil Nadu
Bihar,Gopalganj,2020-04-21,3,3,0,0,0.0,0.0,0.0,Gopalganj,Bihar
Jammu and Kashmir,Badgam,2020-04-21,14,14,0,0,0.0,0.0,0.0,Badgam,Jammu and Kashmir
Odisha,Baleshwar,2020-04-21,8,8,0,0,0.0,0.0,0.0,Baleshwar,Odisha
Tamil Nadu,Erode,2020-04-21,70,70,0,0,0.0,0.0,0.0,Erode,Tamil Nadu
Haryana,Palwal,2020-04-21,34,34,0,0,0.0,0.0,0.0,Palwal,Haryana
Madhya Pradesh,Mandsaur,2020-04-21,8,7,0,1,0.0,0.0,0.0,Mandsaur,Madhya Pradesh
Tamil Nadu,Kallakurichi,2020-04-21,5,5,0,0,0.0,0.0,0.0,Kallakurichi,Tamil Nadu
Karnataka,Bengaluru Rural,2020-04-21,5,5,0,0,0.0,0.0,0.0,Bangalore Rural,Karnataka
Uttar Pradesh,Kaushambi,2020-04-21,2,2,0,0,0.0,0.0,0.0,Kaushambi,Uttar Pradesh
Kerala,Kollam,2020-04-21,10,6,4,0,0.0,0.0,0.0,Kollam,Kerala
Karnataka,Bengaluru,2020-04-21,100,100,0,0,0.0,0.0,0.0,Bangalore,Karnataka
Madhya Pradesh,Ujjain,2020-04-21,33,21,5,7,0.0,0.0,0.0,Ujjain,Madhya Pradesh
Gujarat,Mahesana,2020-04-21,7,7,0,0,0.0,0.0,0.0,Mahesana,Gujarat
Uttar Pradesh,Saharanpur,2020-04-21,72,72,0,0,0.0,0.0,0.0,Saharanpur,Uttar Pradesh
Bihar,Begusarai,2020-04-21,9,9,0,0,0.0,0.0,0.0,Begusarai,Bihar
Maharashtra,Kolhapur,2020-04-21,5,5,0,0,0.0,0.0,0.0,Kolhapur,Maharashtra
Telangana,Mulugu,2020-04-21,2,2,0,0,0.0,0.0,0.0,Mulugu,Telangana
Tamil Nadu,Kancheepuram,2020-04-21,9,9,0,0,0.0,0.0,0.0,Kancheepuram,Tamil Nadu
Mizoram,Aizawl,2020-04-21,1,1,0,0,0.0,0.0,0.0,Aizawl,Mizoram
Gujarat,Mahisagar,2020-04-21,3,3,0,0,0.0,0.0,0.0,Mahisagar,Gujarat
Andhra Pradesh,Guntur,2020-04-21,157,136,15,6,0.0,0.0,0.0,Guntur,Andhra Pradesh
Gujarat,Morbi,2020-04-21,1,1,0,0,0.0,0.0,0.0,Morbi,Gujarat
Rajasthan,Bharatpur,2020-04-21,102,101,1,0,0.0,0.0,0.0,Bharatpur,Rajasthan
Tamil Nadu,Pudukkottai,2020-04-21,1,1,0,0,0.0,0.0,0.0,Pudukkottai,Tamil Nadu
Uttar Pradesh,Mahrajganj,2020-04-21,6,6,0,0,0.0,0.0,0.0,Maharajganj,Uttar Pradesh
Tamil Nadu,Salem,2020-04-21,24,14,10,0,0.0,0.0,0.0,Salem,Tamil Nadu
Gujarat,Sabar Kantha,2020-04-21,3,3,0,0,0.0,0.0,0.0,Sabar Kantha,Gujarat
Uttar Pradesh,Prayagraj,2020-04-21,1,1,0,0,0.0,0.0,0.0,Allahabad,Uttar Pradesh
Manipur,Imphal East,2020-04-21,1,1,0,0,0.0,0.0,0.0,Imphal East,Manipur
Kerala,Idukki,2020-04-21,10,0,10,0,0.0,0.0,0.0,Idukki,Kerala
Karnataka,Dakshina Kannada,2020-04-21,16,16,0,0,0.0,0.0,0.0,Dakshina Kannada,Karnataka
Telangana,Mahabubabad,2020-04-21,1,1,0,0,0.0,0.0,0.0,Mahabubabad,Telangana
Tamil Nadu,Sivaganga,2020-04-21,12,6,6,0,0.0,0.0,0.0,Sivaganga,Tamil Nadu
Telangana,Mahabubnagar,2020-04-21,11,11,0,0,0.0,0.0,0.0,Mahbubnagar,Telangana
Haryana,Sirsa,2020-04-21,4,4,0,0,0.0,0.0,0.0,Sirsa,Haryana
Bihar,Gaya,2020-04-21,5,5,0,0,0.0,0.0,0.0,Gaya,Bihar
Andhra Pradesh,Chittoor,2020-04-21,53,49,4,0,0.0,0.0,0.0,Chittoor,Andhra Pradesh
Tamil Nadu,Tenkasi,2020-04-21,28,28,0,0,0.0,0.0,0.0,Tenkasi,Tamil Nadu
Assam,Cachar,2020-04-21,2,2,0,0,0.0,0.0,0.0,Cachar,Assam
Uttar Pradesh,Agra,2020-04-21,306,282,18,6,0.0,0.0,0.0,Agra,Uttar Pradesh
Tamil Nadu,Thanjavur,2020-04-21,48,47,1,0,0.0,0.0,0.0,Thanjavur,Tamil Nadu
Madhya Pradesh,Sheopur,2020-04-21,4,4,0,0,0.0,0.0,0.0,Sheopur,Madhya Pradesh
Assam,Lakhimpur,2020-04-21,1,1,0,0,0.0,0.0,0.0,Lakhimpur,Assam
Telangana,Kumuram Bheem Asifabad,2020-04-21,3,3,0,0,0.0,0.0,0.0,Kumuram Bheem Asifabad,Telangana
Maharashtra,Nandurbar,2020-04-21,1,1,0,0,0.0,0.0,0.0,Nandurbar,Maharashtra
Madhya Pradesh,Morena,2020-04-21,16,2,14,0,0.0,0.0,0.0,Morena,Madhya Pradesh
Punjab,Mansa,2020-04-21,11,11,0,0,0.0,0.0,0.0,Mansa,Punjab
Kerala,Kannur,2020-04-21,102,54,48,0,0.0,0.0,0.0,Kannur,Kerala
Tamil Nadu,Ranipet,2020-04-21,38,38,0,0,0.0,0.0,0.0,Ranipet,Tamil Nadu
Madhya Pradesh,Shivpuri,2020-04-21,2,0,2,0,0.0,0.0,0.0,Shivpuri,Madhya Pradesh
Karnataka,Chikkaballapura,2020-04-21,13,13,0,0,0.0,0.0,0.0,Chikballapura,Karnataka
Manipur,Imphal West,2020-04-21,1,1,0,0,0.0,0.0,0.0,Imphal West,Manipur
Tamil Nadu,Ramanathapuram,2020-04-21,11,11,0,0,0.0,0.0,0.0,Ramanathapuram,Tamil Nadu
Maharashtra,Nagpur,2020-04-21,60,60,0,0,0.0,0.0,0.0,Nagpur,Maharashtra
Uttar Pradesh,Azamgarh,2020-04-21,7,7,0,0,0.0,0.0,0.0,Azamgarh,Uttar Pradesh
Jharkhand,Giridih,2020-04-21,1,1,0,0,0.0,0.0,0.0,Giridih,Jharkhand
Uttar Pradesh,Rae Bareli,2020-04-21,35,35,0,0,0.0,0.0,0.0,Rae Bareli,Uttar Pradesh
Haryana,Rohtak,2020-04-21,1,1,0,0,0.0,0.0,0.0,Rohtak,Haryana
Maharashtra,Mumbai,2020-04-21,2455,2455,0,0,0.0,0.0,0.0,Mumbai City,Maharashtra
Madhya Pradesh,Shivpuri,2020-04-22,2,0,2,0,0.0,0.0,0.0,Shivpuri,Madhya Pradesh
Uttar Pradesh,Bareilly,2020-04-22,6,6,0,0,0.0,0.0,0.0,Bareilly,Uttar Pradesh
Punjab,Sangrur,2020-04-22,3,3,0,0,0.0,0.0,0.0,Sangrur,Punjab
Uttar Pradesh,Bara Banki,2020-04-22,1,1,0,0,0.0,0.0,0.0,Barabanki,Uttar Pradesh
Gujarat,Tapi,2020-04-22,1,1,0,0,0.0,0.0,0.0,Tapi,Gujarat
Uttar Pradesh,Bijnor,2020-04-22,26,26,0,0,0.0,0.0,0.0,Bijnor,Uttar Pradesh
Uttar Pradesh,Banda,2020-04-22,3,3,0,0,0.0,0.0,0.0,Banda,Uttar Pradesh
Punjab,Rupnagar,2020-04-22,3,1,1,1,0.0,1.0,1.0,Rupnagar,Punjab
Gujarat,Patan,2020-04-22,15,3,11,1,0.0,1.0,11.0,Patan,Gujarat
Madhya Pradesh,Sagar,2020-04-22,2,2,0,0,0.0,0.0,0.0,Sagar,Madhya Pradesh
Uttar Pradesh,Basti,2020-04-22,20,19,0,1,0.0,0.0,0.0,Basti,Uttar Pradesh
Uttar Pradesh,Azamgarh,2020-04-22,7,4,3,0,0.0,0.0,3.0,Azamgarh,Uttar Pradesh
Punjab,Pathankot,2020-04-22,24,23,0,1,0.0,1.0,0.0,Pathankot,Punjab
Jammu and Kashmir,Srinagar,2020-04-22,79,76,3,0,0.0,0.0,3.0,Srinagar,Jammu and Kashmir
Madhya Pradesh,Sheopur,2020-04-22,4,4,0,0,0.0,0.0,0.0,Sheopur,Madhya Pradesh
Jammu and Kashmir,Samba,2020-04-22,4,4,0,0,0.0,0.0,0.0,Samba,Jammu and Kashmir
Punjab,Sri Muktsar Sahib,2020-04-22,1,1,0,0,0.0,0.0,0.0,Muktsar,Punjab
Madhya Pradesh,Ujjain,2020-04-22,41,29,5,7,8.0,0.0,0.0,Ujjain,Madhya Pradesh
Punjab,Mansa,2020-04-22,11,10,1,0,0.0,0.0,1.0,Mansa,Punjab
Gujarat,Valsad,2020-04-22,3,2,0,1,0.0,1.0,0.0,Valsad,Gujarat
Gujarat,Surat,2020-04-22,415,390,13,12,68.0,12.0,13.0,Surat,Gujarat
Punjab,Patiala,2020-04-22,49,48,1,0,18.0,0.0,1.0,Patiala,Punjab
Uttar Pradesh,Auraiya,2020-04-22,9,9,0,0,0.0,0.0,0.0,Auraiya,Uttar Pradesh
Uttar Pradesh,Bhadohi,2020-04-22,1,1,0,0,0.0,0.0,0.0,Bhadohi,Uttar Pradesh
Madhya Pradesh,Other Region*,2020-04-22,1,1,0,0,0.0,0.0,0.0,Other Region*,Madhya Pradesh
Gujarat,Vadodara,2020-04-22,208,190,8,10,9.0,10.0,8.0,Vadodara,Gujarat
Jharkhand,Bokaro,2020-04-22,11,11,0,0,0.0,0.0,0.0,Bokaro,Jharkhand
Jammu and Kashmir,Shupiyan,2020-04-22,46,42,4,0,14.0,0.0,4.0,Shupiyan,Jammu and Kashmir
Gujarat,Sabar Kantha,2020-04-22,3,1,2,0,0.0,0.0,2.0,Sabar Kantha,Gujarat
Madhya Pradesh,Tikamgarh,2020-04-22,1,1,0,0,0.0,0.0,0.0,Tikamgarh,Madhya Pradesh
Uttarakhand,Almora,2020-04-22,1,1,0,0,0.0,0.0,0.0,Almora,Uttarakhand
Punjab,Shahid Bhagat Singh Nagar,2020-04-22,19,0,18,1,0.0,1.0,18.0,Shahid Bhagat Singh Nagar,Punjab
Madhya Pradesh,Burhanpur,2020-04-22,1,1,0,0,0.0,0.0,0.0,Burhanpur,Madhya Pradesh
Maharashtra,Ahmadnagar,2020-04-22,29,27,0,2,0.0,2.0,0.0,Ahmadnagar,Maharashtra
Gujarat,Porbandar,2020-04-22,3,0,3,0,0.0,0.0,3.0,Porbandar,Gujarat
Madhya Pradesh,Dindori,2020-04-22,1,1,0,0,0.0,0.0,0.0,Dindori,Madhya Pradesh
Uttar Pradesh,Baghpat,2020-04-22,15,15,0,0,0.0,0.0,0.0,Baghpat,Uttar Pradesh
Gujarat,Rajkot,2020-04-22,41,29,12,0,1.0,0.0,12.0,Rajkot,Gujarat
Madhya Pradesh,Shajapur,2020-04-22,6,5,1,0,0.0,0.0,0.0,Shajapur,Madhya Pradesh
Bihar,Bhagalpur,2020-04-22,5,4,1,0,4.0,0.0,1.0,Bhagalpur,Bihar
Madhya Pradesh,Vidisha,2020-04-22,13,13,0,0,0.0,0.0,0.0,Vidisha,Madhya Pradesh
Bihar,Bhojpur,2020-04-22,1,1,0,0,0.0,0.0,0.0,Bhojpur,Bihar
Bihar,Begusarai,2020-04-22,9,8,1,0,0.0,0.0,1.0,Begusarai,Bihar
Punjab,Moga,2020-04-22,4,4,0,0,0.0,0.0,0.0,Moga,Punjab
Jammu and Kashmir,Udhampur,2020-04-22,20,20,0,0,0.0,0.0,0.0,Udhampur,Jammu and Kashmir
Punjab,S.A.S. Nagar,2020-04-22,62,46,14,2,0.0,2.0,14.0,Sahibzada Ajit Singh Nagar,Punjab
Uttar Pradesh,Hathras,2020-04-22,4,4,0,0,0.0,0.0,0.0,Hathras,Uttar Pradesh
Punjab,Ludhiana,2020-04-22,16,9,3,4,1.0,4.0,3.0,Ludhiana,Punjab
Maharashtra,Mumbai,2020-04-22,3451,3300,0,151,996.0,151.0,0.0,Mumbai City,Maharashtra
Uttar Pradesh,Lucknow,2020-04-22,170,160,9,1,1.0,0.0,0.0,Lucknow,Uttar Pradesh
Manipur,Imphal West,2020-04-22,1,1,0,0,0.0,0.0,0.0,Imphal West,Manipur
Maharashtra,Nagpur,2020-04-22,79,78,0,1,19.0,1.0,0.0,Nagpur,Maharashtra
Haryana,Rohtak,2020-04-22,1,0,0,1,0.0,1.0,0.0,Rohtak,Haryana
Uttar Pradesh,Mahrajganj,2020-04-22,6,6,0,0,0.0,0.0,0.0,Maharajganj,Uttar Pradesh
Uttar Pradesh,Rae Bareli,2020-04-22,43,43,0,0,8.0,0.0,0.0,Rae Bareli,Uttar Pradesh
Manipur,Imphal East,2020-04-22,1,1,0,0,0.0,0.0,0.0,Imphal East,Manipur
Maharashtra,Nandurbar,2020-04-22,4,4,0,0,3.0,0.0,0.0,Nandurbar,Maharashtra
Assam,Cachar,2020-04-22,2,2,0,0,0.0,0.0,0.0,Cachar,Assam
Haryana,Sirsa,2020-04-22,4,0,4,0,0.0,0.0,4.0,Sirsa,Haryana
Assam,Lakhimpur,2020-04-22,1,0,1,0,0.0,0.0,1.0,Lakhimpur,Assam
Haryana,Sonipat,2020-04-22,13,11,2,0,4.0,0.0,2.0,Sonipat,Haryana
Maharashtra,Nashik,2020-04-22,95,87,0,8,42.0,8.0,0.0,Nashik,Maharashtra
Uttar Pradesh,Prayagraj,2020-04-22,1,1,0,0,0.0,0.0,0.0,Allahabad,Uttar Pradesh
Assam,Morigaon,2020-04-22,3,3,0,0,0.0,0.0,0.0,Morigaon,Assam
Haryana,Panipat,2020-04-22,5,1,4,0,0.0,0.0,4.0,Panipat,Haryana
Meghalaya,East Khasi Hills,2020-04-22,7,7,0,0,0.0,0.0,0.0,East Khasi Hills,Meghalaya
Assam,South Salmara Mancachar,2020-04-22,1,0,1,0,0.0,0.0,1.0,South Salmara Mankachar,Assam
Odisha,Baleshwar,2020-04-22,8,8,0,0,0.0,0.0,0.0,Baleshwar,Odisha
Jammu and Kashmir,Badgam,2020-04-22,14,14,0,0,0.0,0.0,0.0,Badgam,Jammu and Kashmir
Haryana,Palwal,2020-04-22,34,8,26,0,0.0,0.0,26.0,Palwal,Haryana
Uttar Pradesh,Kaushambi,2020-04-22,2,2,0,0,0.0,0.0,0.0,Kaushambi,Uttar Pradesh
Uttar Pradesh,Saharanpur,2020-04-22,98,98,0,0,26.0,0.0,0.0,Saharanpur,Uttar Pradesh
Mizoram,Aizawl,2020-04-22,1,1,0,0,0.0,0.0,0.0,Aizawl,Mizoram
Maharashtra,Kolhapur,2020-04-22,9,9,0,0,4.0,0.0,0.0,Kolhapur,Maharashtra
Assam,Nalbari,2020-04-22,3,3,0,0,0.0,0.0,0.0,Nalbari,Assam
Haryana,Panchkula,2020-04-22,18,15,3,0,0.0,0.0,3.0,Panchkula,Haryana
Meghalaya,Unknown,2020-04-22,5,5,0,0,0.0,0.0,0.0,Unknown,Meghalaya
