State,Statecode,District,Districtcode,lastupdated,Source,Zone,NewDistrict
Gujarat,GJ,Aravalli,GJ_Aravalli,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Aravalli
Gujarat,GJ,Banaskantha,GJ_Banaskantha,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Banas Kantha
Gujarat,GJ,Bharuch,GJ_Bharuch,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Bharuch
Gujarat,GJ,Bhavnagar,GJ_Bhavnagar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Bhavnagar
Gujarat,GJ,Botad,GJ_Botad,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Botad
Gujarat,GJ,Chhota Udaipur,GJ_Chhota Udaipur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Chhota Udaipur
Gujarat,GJ,Dahod,GJ_Dahod,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Dahod
Gujarat,GJ,Dang,GJ_Dang,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Dang
Gujarat,GJ,Devbhumi Dwarka,GJ_Devbhumi Dwarka,07/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Devbhumi Dwarka
Gujarat,GJ,Gandhinagar,GJ_Gandhinagar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Gandhinagar
Gujarat,GJ,Gir Somnath,GJ_Gir Somnath,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Gir Somnath
Gujarat,GJ,Jamnagar,GJ_Jamnagar,08/05/2020,https://zeenews.india.com/gujarati/gujarat/coronavirus-jamnagar-declared-green-zone-news-in-gujarati-92847,Orange,Jamnagar
Gujarat,GJ,Junagadh,GJ_Junagadh,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Junagadh
Gujarat,GJ,Kheda,GJ_Kheda,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Kheda
Gujarat,GJ,Kutch,GJ_Kutch,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Kachchh
Gujarat,GJ,Mahisagar,GJ_Mahisagar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Mahisagar
Gujarat,GJ,Mehsana,GJ_Mehsana,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Mahesana
Gujarat,GJ,Morbi,GJ_Morbi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Morbi
Gujarat,GJ,Narmada,GJ_Narmada,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Narmada
Gujarat,GJ,Navsari,GJ_Navsari,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Navsari
Gujarat,GJ,Panchmahal,GJ_Panchmahal,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Panch Mahals
Gujarat,GJ,Patan,GJ_Patan,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Patan
Gujarat,GJ,Porbandar,GJ_Porbandar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Porbandar
Gujarat,GJ,Rajkot,GJ_Rajkot,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Rajkot
Gujarat,GJ,Sabarkantha,GJ_Sabarkantha,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Sabar Kantha
Gujarat,GJ,Surat,GJ_Surat,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Surat
Gujarat,GJ,Surendranagar,GJ_Surendranagar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Surendranagar
Gujarat,GJ,Tapi,GJ_Tapi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Tapi
Gujarat,GJ,Vadodara,GJ_Vadodara,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Vadodara
Gujarat,GJ,Valsad,GJ_Valsad,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Valsad
Himachal Pradesh,HP,Bilaspur,HP_Bilaspur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Bilaspur
Himachal Pradesh,HP,Chamba,HP_Chamba,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Chamba
Himachal Pradesh,HP,Hamirpur,HP_Hamirpur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Hamirpur
Himachal Pradesh,HP,Kangra,HP_Kangra,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Kangra
Himachal Pradesh,HP,Kinnaur,HP_Kinnaur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Kinnaur
Himachal Pradesh,HP,Kullu,HP_Kullu,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Kullu
Himachal Pradesh,HP,Lahaul and Spiti,HP_Lahaul and Spiti,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Lahul & Spiti
Himachal Pradesh,HP,Mandi,HP_Mandi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Mandi
Himachal Pradesh,HP,Shimla,HP_Shimla,07/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Shimla
Himachal Pradesh,HP,Sirmaur,HP_Sirmaur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Sirmaur
Himachal Pradesh,HP,Solan,HP_Solan,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Solan
Himachal Pradesh,HP,Una,HP_Una,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Una
Haryana,HR,Ambala,HR_Ambala,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Ambala
Haryana,HR,Bhiwani,HR_Bhiwani,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Bhiwani
Haryana,HR,Charkhi Dadri,HR_Charkhi Dadri,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Dadri
Haryana,HR,Faridabad,HR_Faridabad,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Faridabad
Haryana,HR,Fatehabad,HR_Fatehabad,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Fatehabad
Haryana,HR,Gurugram,HR_Gurugram,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Gurgaon
Haryana,HR,Hisar,HR_Hisar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Hisar
Haryana,HR,Jhajjar,HR_Jhajjar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Jhajjar
Haryana,HR,Jind,HR_Jind,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Jind
Haryana,HR,Kaithal,HR_Kaithal,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Kaithal
Haryana,HR,Karnal,HR_Karnal,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Karnal
Haryana,HR,Kurukshetra,HR_Kurukshetra,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Kurukshetra
Haryana,HR,Mahendragarh,HR_Mahendragarh,07/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Mahendragarh
Haryana,HR,Nuh,HR_Nuh,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Nuh
Haryana,HR,Palwal,HR_Palwal,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Palwal
Haryana,HR,Panchkula,HR_Panchkula,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Panchkula
Haryana,HR,Panipat,HR_Panipat,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Panipat
Haryana,HR,Rewari,HR_Rewari,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Rewari
Haryana,HR,Rohtak,HR_Rohtak,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Rohtak
Haryana,HR,Sirsa,HR_Sirsa,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Sirsa
Haryana,HR,Sonipat,HR_Sonipat,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Sonipat
Haryana,HR,Yamunanagar,HR_Yamunanagar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Yamunanagar
Jharkhand,JH,Bokaro,JH_Bokaro,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Bokaro
Jharkhand,JH,Chatra,JH_Chatra,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Chatra
Jharkhand,JH,Deoghar,JH_Deoghar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Deoghar
Jharkhand,JH,Dhanbad,JH_Dhanbad,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Dhanbad
Jharkhand,JH,Dumka,JH_Dumka,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Dumka
Jharkhand,JH,East Singhbhum,JH_East Singhbhum,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Purbi Singhbhum
Jharkhand,JH,Garhwa,JH_Garhwa,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Garhwa
Jharkhand,JH,Giridih,JH_Giridih,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Giridih
Jharkhand,JH,Godda,JH_Godda,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Godda
Jharkhand,JH,Gumla,JH_Gumla,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Gumla
Jharkhand,JH,Hazaribagh,JH_Hazaribagh,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Hazaribagh
Jharkhand,JH,Jamtara,JH_Jamtara,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Jamtara
Jharkhand,JH,Khunti,JH_Khunti,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Khunti
Jharkhand,JH,Koderma,JH_Koderma,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Kodarma
Jharkhand,JH,Latehar,JH_Latehar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Latehar
Jharkhand,JH,Lohardaga,JH_Lohardaga,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Lohardaga
Jharkhand,JH,Pakur,JH_Pakur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Pakur
Jharkhand,JH,Palamu,JH_Palamu,07/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Palamu
Jharkhand,JH,Ramgarh,JH_Ramgarh,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Ramgarh
Jharkhand,JH,Ranchi,JH_Ranchi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Ranchi
Jharkhand,JH,Sahibganj,JH_Sahibganj,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Sahibganj
Jharkhand,JH,Saraikela-Kharsawan,JH_Saraikela-Kharsawan,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Saraikela-Kharsawan
Jharkhand,JH,Simdega,JH_Simdega,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Simdega
Jharkhand,JH,West Singhbhum,JH_West Singhbhum,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Pashchimi Singhbhum
Jammu and Kashmir,JK,Anantnag,JK_Anantnag,03/05/2020,https://twitter.com/diprjk/status/1256935694859030528,Red,Anantnag
Jammu and Kashmir,JK,Bandipora,JK_Bandipora,03/05/2020,https://twitter.com/diprjk/status/1256935694859030528,Red,Bandipore
Jammu and Kashmir,JK,Baramulla,JK_Baramulla,03/05/2020,https://twitter.com/diprjk/status/1256935694859030528,Red,Baramulla
Jammu and Kashmir,JK,Budgam,JK_Budgam,03/05/2020,https://twitter.com/diprjk/status/1256935694859030528,Red,Badgam
Jammu and Kashmir,JK,Doda,JK_Doda,03/05/2020,https://twitter.com/diprjk/status/1256935694859030528,Green,Doda
Jammu and Kashmir,JK,Ganderbal,JK_Ganderbal,03/05/2020,https://twitter.com/diprjk/status/1256935694859030528,Red,Ganderbal
Jammu and Kashmir,JK,Jammu,JK_Jammu,03/05/2020,https://twitter.com/diprjk/status/1256935694859030528,Red,Jammu
Jammu and Kashmir,JK,Kathua,JK_Kathua,03/05/2020,https://twitter.com/diprjk/status/1256935694859030528,Red,Kathua
Jammu and Kashmir,JK,Kishtwar,JK_Kishtwar,03/05/2020,https://twitter.com/diprjk/status/1256935694859030528,Green,Kishtwar
Jammu and Kashmir,JK,Kulgam,JK_Kulgam,03/05/2020,https://twitter.com/diprjk/status/1256935694859030528,Red,Kulgam
Jammu and Kashmir,JK,Kupwara,JK_Kupwara,03/05/2020,https://twitter.com/diprjk/status/1256935694859030528,Red,Kupwara
Jammu and Kashmir,JK,Mirpur,JK_Mirpur,03/05/2020,https://twitter.com/diprjk/status/1256935694859030528,,Mirpur
Jammu and Kashmir,JK,Muzaffarabad,JK_Muzaffarabad,03/05/2020,https://twitter.com/diprjk/status/1256935694859030528,,Muzaffarabad
Jammu and Kashmir,JK,Pulwama,JK_Pulwama,03/05/2020,https://twitter.com/diprjk/status/1256935694859030528,Red,Pulwama
Jammu and Kashmir,JK,Punch,JK_Punch,03/05/2020,https://twitter.com/diprjk/status/1256935694859030528,Green,Poonch
Jammu and Kashmir,JK,Rajouri,JK_Rajouri,03/05/2020,https://twitter.com/diprjk/status/1256935694859030528,Orange,Rajouri
Jammu and Kashmir,JK,Ramban,JK_Ramban,03/05/2020,https://twitter.com/diprjk/status/1256935694859030528,Orange,Ramban
Jammu and Kashmir,JK,Reasi,JK_Reasi,03/05/2020,https://twitter.com/diprjk/status/1256935694859030528,Orange,Reasi
Jammu and Kashmir,JK,Samba,JK_Samba,03/05/2020,https://twitter.com/diprjk/status/1256935694859030528,Red,Samba
Jammu and Kashmir,JK,Shopiyan,JK_Shopiyan,03/05/2020,https://twitter.com/diprjk/status/1256935694859030528,Red,Shupiyan
Jammu and Kashmir,JK,Srinagar,JK_Srinagar,03/05/2020,https://twitter.com/diprjk/status/1256935694859030528,Red,Srinagar
Jammu and Kashmir,JK,Udhampur,JK_Udhampur,03/05/2020,https://twitter.com/diprjk/status/1256935694859030528,Orange,Udhampur
Karnataka,KA,Bagalkote,KA_Bagalkote,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Bagalkot
Karnataka,KA,Ballari,KA_Ballari,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Bellary
Karnataka,KA,Belagavi,KA_Belagavi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Belgaum
Karnataka,KA,Bengaluru Rural,KA_Bengaluru Rural,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Bangalore Rural
Karnataka,KA,Bengaluru Urban,KA_Bengaluru Urban,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Bangalore
Karnataka,KA,Bidar,KA_Bidar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Bidar
Karnataka,KA,Chamarajanagara,KA_Chamarajanagara,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Chamrajnagar
Karnataka,KA,Chikkaballapura,KA_Chikkaballapura,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Chikballapura
Karnataka,KA,Chikkamagaluru,KA_Chikkamagaluru,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Chikmagalur
Karnataka,KA,Chitradurga,KA_Chitradurga,08/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Chitradurga
Karnataka,KA,Dakshina Kannada,KA_Dakshina Kannada,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Dakshina Kannada
Karnataka,KA,Davanagere,KA_Davanagere,03/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Davanagere
Karnataka,KA,Dharwad,KA_Dharwad,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Dharwad
Karnataka,KA,Gadag,KA_Gadag,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Gadag
Karnataka,KA,Hassan,KA_Hassan,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Hassan
Karnataka,KA,Haveri,KA_Haveri,05/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Haveri
Karnataka,KA,Kalaburagi,KA_Kalaburagi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Gulbarga
Karnataka,KA,Kodagu,KA_Kodagu,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Kodagu
Karnataka,KA,Kolar,KA_Kolar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Kolar
Karnataka,KA,Koppal,KA_Koppal,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Koppal
Karnataka,KA,Mandya,KA_Mandya,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Mandya
Karnataka,KA,Mysuru,KA_Mysuru,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Mysore
Karnataka,KA,Raichur,KA_Raichur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Raichur
Karnataka,KA,Ramanagara,KA_Ramanagara,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Ramanagara
Karnataka,KA,Shivamogga,KA_Shivamogga,10/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Shimoga
Karnataka,KA,Tumakuru,KA_Tumakuru,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Tumkur
Karnataka,KA,Udupi,KA_Udupi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Udupi
