Date,NewConfirmed,Confirmed,NewRecovered,Recovered,NewDeceased,Deceased,Active,doubling_time_last_2days,doubling_time_last_5days,doubling_time_last_7days,doubling_time_last_10days,State
2020-06-01,0,0,0,0,0,0,0,,,,,Lakshadweep
2020-06-02,0,0,0,0,0,0,0,,,,,Lakshadweep
2020-06-03,0,0,0,0,0,0,0,,,,,Lakshadweep
2020-06-04,0,0,0,0,0,0,0,,,,,Lakshadweep
2020-06-05,0,0,0,0,0,0,0,,,,,Lakshadweep
2020-06-06,0,0,0,0,0,0,0,,,,,Lakshadweep
2020-06-07,0,0,0,0,0,0,0,,,,,Lakshadweep
2020-06-08,0,0,0,0,0,0,0,,,,,Lakshadweep
2020-06-09,0,0,0,0,0,0,0,,,,,Lakshadweep
2020-06-10,0,0,0,0,0,0,0,,,,,Lakshadweep
2020-06-11,0,0,0,0,0,0,0,,,,,Lakshadweep
2020-06-12,0,0,0,0,0,0,0,,,,,Lakshadweep
2020-06-13,0,0,0,0,0,0,0,,,,,Lakshadweep
2020-06-14,0,0,0,0,0,0,0,,,,,Lakshadweep
2020-06-15,0,0,0,0,0,0,0,,,,,Lakshadweep
2020-03-14,0,0,0,0,0,0,0,,,,,Madhya Pradesh
2020-03-15,0,0,0,0,0,0,0,,,,,Madhya Pradesh
2020-03-16,0,0,0,0,0,0,0,,,,,Madhya Pradesh
2020-03-17,0,0,0,0,0,0,0,,,,,Madhya Pradesh
2020-03-18,0,0,0,0,0,0,0,,,,,Madhya Pradesh
2020-03-19,0,0,0,0,0,0,0,,,,,Madhya Pradesh
2020-03-20,4,4,0,0,0,0,4,0.0,0.0,0.0,,Madhya Pradesh
2020-03-21,0,4,0,0,0,0,4,,0.0,0.0,,Madhya Pradesh
2020-03-22,2,6,0,0,0,0,6,3.419022582702909,0.0,0.0,,Madhya Pradesh
2020-03-23,0,6,0,0,0,0,6,,0.0,0.0,0.0,Madhya Pradesh
2020-03-24,1,7,0,0,0,0,7,8.99311221120384,6.193063129233334,0.0,0.0,Madhya Pradesh
2020-03-25,8,15,0,0,1,1,14,1.818949624018169,2.622069672751426,0.0,0.0,Madhya Pradesh
2020-03-26,5,20,0,0,0,1,19,4.818841679306419,2.8785832124672246,3.014735906513752,0.0,Madhya Pradesh
2020-03-27,9,29,0,0,1,2,27,3.7309750569464017,2.199718133532265,2.4492815074466723,0.0,Madhya Pradesh
2020-03-28,10,39,0,0,0,2,37,4.679224823055369,2.017717743502041,2.5921704354202757,0.0,Madhya Pradesh
2020-03-29,0,39,0,0,0,2,37,,3.6271003563962667,2.5921704354202757,3.0437673483592675,Madhya Pradesh
2020-03-30,8,47,0,0,2,4,43,7.429789433012528,4.056266067088481,2.5480174529469943,2.8132648858335223,Madhya Pradesh
2020-03-31,19,66,0,0,1,5,61,4.0832553914126315,4.214383588550877,3.2748484024576165,2.8906482631788784,Madhya Pradesh
2020-04-01,32,98,0,0,1,6,92,3.5068294861640354,3.7613565927213632,3.0530598921408165,2.481545156023977,Madhya Pradesh
2020-04-02,9,107,0,0,2,8,99,15.778203609926775,3.43391318261976,3.7165129087404263,2.5418696357518806,Madhya Pradesh
2020-04-03,47,154,0,0,0,8,146,3.807206458721726,2.9202235419846927,3.5328835112238344,2.976282647867209,Madhya Pradesh
2020-04-04,25,179,0,0,3,11,168,9.21534827111124,3.473617318829591,3.1841142778832703,3.1626676860585614,Madhya Pradesh
2020-04-05,14,193,3,3,2,13,177,18.409212116369073,5.113796321804672,3.4349621086860687,3.657007721366666,Madhya Pradesh
2020-04-06,63,256,8,11,2,15,230,4.907458066735392,3.9728794922130737,3.5794533393935253,3.683786993964449,Madhya Pradesh
2020-04-07,34,290,10,21,6,21,248,11.11672567425013,5.475716270201962,4.472274068836634,3.4548199210242942,Madhya Pradesh
2020-04-08,51,341,4,25,3,24,292,8.557290496898915,5.377430258935823,4.186199917466969,3.4976786708634173,Madhya Pradesh
2020-04-09,70,411,0,25,9,33,353,7.4248239914584975,4.5848948680797434,4.942776617224264,3.789887910356631,Madhya Pradesh
2020-04-10,40,451,12,37,4,37,377,14.92659404353695,6.120073717116664,5.250651687294445,4.540761505095097,Madhya Pradesh
2020-04-11,78,529,1,38,4,41,450,8.690351480476448,5.765584112016804,4.812098303084908,4.337158702354701,Madhya Pradesh
2020-04-12,33,562,3,41,3,44,477,22.90887552094823,6.9367524415508415,6.170519737797313,5.354351577656924,Madhya Pradesh
2020-04-13,52,614,10,51,7,51,512,15.6655682961941,8.634083475323221,6.468390445318823,5.6234143331907855,Madhya Pradesh
2020-04-14,127,741,13,64,3,54,623,7.373682724208199,6.979866208288215,6.251664487352038,5.152321440539139,Madhya Pradesh
2020-04-15,197,938,0,64,0,54,820,5.880374710318954,6.050923113789858,5.880131690133923,5.337762644316896,Madhya Pradesh
2020-04-16,226,1164,6,70,2,56,1038,6.4219635181634285,4.759869248303481,5.117364115469769,4.987615120987242,Madhya Pradesh
2020-04-17,146,1310,0,70,14,70,1170,11.731873646219645,4.573493172507948,5.350752594005916,5.150064730075231,Madhya Pradesh
2020-04-18,92,1402,57,127,0,70,1205,20.42493305533968,5.43513174676139,5.307677279879617,5.648836517978013,Madhya Pradesh
2020-04-19,5,1407,4,131,3,73,1203,389.40967477254594,8.547556456757274,5.851317514400653,6.092274849954933,Madhya Pradesh
2020-04-20,78,1485,7,138,4,77,1270,25.693531871669194,14.229938100744915,6.979637024965219,6.715360625945894,Madhya Pradesh
2020-04-21,67,1552,10,148,4,81,1323,31.41412580038664,20.444734659603746,9.635652181702152,6.82367244605108,Madhya Pradesh
2020-04-22,35,1587,4,152,0,81,1354,62.162823700171444,27.961738236230513,15.652564238054822,7.299315001262193,Madhya Pradesh
2020-04-23,100,1687,51,203,3,84,1400,22.68657984705682,19.09580266437809,19.18369739861802,8.425206517485922,Madhya Pradesh
2020-04-24,159,1846,7,210,9,93,1543,15.391413729649484,15.926629358923533,17.635964306547848,10.238110551235456,Madhya Pradesh
2020-04-25,99,1945,71,281,7,100,1564,26.53660115065745,15.354303736142153,14.984550073566046,13.501123551308872,Madhya Pradesh
2020-04-26,145,2090,21,302,4,104,1684,19.280307181704593,12.588091016160377,14.197630699028606,14.838201346968054,Madhya Pradesh
2020-04-27,75,2165,55,357,7,111,1697,39.320477161176,13.892475797768702,14.57609182684776,15.951999143016401,Madhya Pradesh
2020-04-28,222,2387,16,373,10,121,1893,14.20136412025891,13.48450311983458,11.886640070098055,13.113442963101333,Madhya Pradesh
2020-04-29,173,2560,88,461,10,131,1968,19.812721477515822,12.614360053333568,11.634017027211542,12.727813880607606,Madhya Pradesh
2020-04-30,65,2625,21,482,7,138,2005,55.28892081328269,15.206142967954282,13.781837107514233,13.189325850431226,Madhya Pradesh
2020-05-01,90,2715,42,524,8,146,2045,41.1228383329263,15.309941822776468,14.547508795221562,12.909054538460069,Madhya Pradesh
2020-05-02,73,2788,100,624,6,152,2012,52.248838090794926,22.31824077075095,16.837947929749642,13.797469394250735,Madhya Pradesh
2020-05-03,49,2837,174,798,5,157,1882,79.56845442135109,33.73310654079139,17.9487581879804,16.1299793056413,Madhya Pradesh
2020-05-04,105,2942,58,856,9,166,1920,38.145302183744846,30.39886524717287,23.209650638999772,16.749658674389643,Madhya Pradesh
2020-05-05,107,3049,144,1000,11,177,1872,38.8056371844956,29.871441860209803,27.756592434976355,18.354240990461506,Madhya Pradesh
2020-05-06,89,3138,99,1099,9,186,1853,48.18208748042954,29.30578273884216,27.18151779828329,18.674892127592862,Madhya Pradesh
2020-05-07,114,3252,132,1231,8,194,1827,38.84860118998932,25.385722497285556,26.884295356780502,22.41505691493685,Madhya Pradesh
2020-05-08,89,3341,118,1349,7,201,1791,51.344289434267885,27.250520167827357,26.814845865870023,26.03243515517636,Madhya Pradesh
2020-05-09,116,3457,131,1480,11,212,1765,40.6168720526012,27.596186704980802,24.548099903926808,25.17603202299791,Madhya Pradesh
2020-05-10,157,3614,196,1676,4,216,1722,31.212982084957837,24.539738324818586,23.58496449486961,24.2339462872478,Madhya Pradesh
2020-05-11,171,3785,71,1747,6,222,1816,29.986448820092892,22.834590862159725,22.438979209376612,22.67251144942919,Madhya Pradesh
2020-05-12,201,3986,113,1860,4,226,1900,26.792265245996518,19.633888645162603,20.284189735254934,20.384219729318094,Madhya Pradesh
2020-05-13,187,4173,144,2004,7,233,1936,30.23741948975764,18.41184458701049,19.457542441103836,19.8299512667251,Madhya Pradesh
2020-05-14,253,4426,167,2171,5,238,2017,23.55198550113939,17.099457063467902,17.2531306272856,18.598862131439656,Madhya Pradesh
2020-05-15,169,4595,112,2283,2,240,2072,36.99496528323312,17.871723547267393,17.050536854582862,18.17456457403485,Madhya Pradesh
2020-05-16,195,4790,32,2315,4,244,2231,33.35512843751536,18.861949505101453,17.223174086188862,17.898744700145485,Madhya Pradesh
2020-05-17,187,4977,88,2403,5,249,2325,36.1986160520522,19.67021187038564,17.722277823695492,17.39141310186573,Madhya Pradesh
2020-05-18,259,5236,32,2435,4,253,2548,27.326618991787296,20.62181825254841,17.78801522185318,16.69603795588991,Madhya Pradesh
2020-05-19,229,5465,196,2631,6,259,2575,32.38530816053384,19.987477095440088,17.988542954816577,16.760947283012175,Madhya Pradesh
2020-05-20,270,5735,103,2734,9,268,2733,28.747201138177232,19.2479568952684,18.727090993976194,16.680561963158468,Madhya Pradesh
2020-05-21,246,5981,110,2844,4,272,2865,33.00698700123918,18.860072290907407,18.405463393421076,17.08102361983989,Madhya Pradesh
2020-05-22,189,6170,245,3089,1,273,2808,44.559535020231635,21.1143840764707,19.16522660864092,17.724664637809397,Madhya Pradesh
2020-05-23,201,6371,178,3267,9,282,2822,43.24385279978381,22.59393344319109,19.649484058069827,19.028902353184808,Madhya Pradesh
2020-05-24,294,6665,141,3408,9,291,2966,30.729028751441327,23.06151914516398,20.106866384497952,18.637938910048803,Madhya Pradesh
2020-05-25,194,6859,163,3571,10,301,2987,48.31690436672408,25.302166305672326,21.35599853046345,19.30604052348047,Madhya Pradesh
2020-05-26,165,7024,118,3689,5,306,3029,58.31823755251878,26.734771822708765,23.93167640686271,20.1200580823628,Madhya Pradesh
2020-05-27,237,7261,238,3927,8,314,3020,41.77510091372871,26.504330762247772,25.01952101158357,21.19977337810311,Madhya Pradesh
2020-05-28,192,7453,123,4050,8,322,3081,53.116607944332024,31.014217446388944,25.683288264746924,22.3413880202876,Madhya Pradesh
2020-05-29,192,7645,219,4269,13,335,3041,54.50297899640909,31.94515738847681,26.616307179551892,24.11247900404487,Madhya Pradesh
2020-05-30,246,7891,175,4444,9,344,3103,43.77168517126069,29.77691820227931,28.735247110312066,25.01116610195778,Madhya Pradesh
2020-05-31,198,8089,398,4842,7,351,2896,55.93901558401268,32.093845874378616,29.416324816667593,25.59568376681889,Madhya Pradesh
2020-06-01,194,8283,161,5003,8,359,2921,58.49316744332125,32.8230166099842,29.42900864909677,26.41076039940785,Madhya Pradesh
2020-06-02,137,8420,218,5221,6,365,2834,84.50640674915651,35.89279295523218,32.76356243415389,29.654639871620308,Madhya Pradesh
2020-06-03,168,8588,224,5445,7,372,2771,70.17061798579502,40.945328896535436,34.229672928029906,30.833370296026608,Madhya Pradesh
2020-06-04,174,8762,192,5637,6,378,2747,69.11322062046882,43.36556557200269,35.57928174985321,31.351169264301948,Madhya Pradesh
2020-06-05,234,8996,241,5878,7,385,2733,52.599124657834636,41.97086010458217,37.022243539886624,32.35037702093473,Madhya Pradesh
2020-06-06,232,9228,230,6108,15,400,2720,54.44496462515306,37.822120391434666,36.83112511998381,32.4468060839391,Madhya Pradesh
2020-06-07,173,9401,223,6331,13,413,2657,74.6373850812277,38.316514689983904,38.322390666258265,33.523554335048864,Madhya Pradesh
2020-06-08,237,9638,205,6536,2,415,2687,55.679947256746615,36.370623116153006,35.91335420875968,34.6589622338809,Madhya Pradesh
2020-06-09,211,9849,193,6729,6,421,2699,64.013418125736,38.25742347810899,35.4152330833156,35.20929766284061,Madhya Pradesh
2020-06-10,200,10049,163,6892,7,428,2729,68.95889059683202,40.66295800776031,35.40363279153416,35.86457766712729,Madhya Pradesh
2020-06-11,192,10241,150,7042,4,432,2767,73.24758594145605,40.4955145483691,37.43294881500261,35.40268415441061,Madhya Pradesh
2020-06-12,202,10443,159,7201,9,441,2801,70.97326966885079,43.20381755801782,39.22748511927375,35.44313012498317,Madhya Pradesh
2020-06-13,198,10641,176,7377,7,448,2816,73.80750266516156,44.809058597252395,39.161364049902026,35.67585564011117,Madhya Pradesh
2020-06-14,161,10802,300,7677,12,460,2665,92.31599806760453,47.96323596350747,42.555067737900174,37.886984214888464,Madhya Pradesh
2020-06-15,133,10935,226,7903,6,466,2566,113.283851430785,52.85600904506006,46.38708716453842,40.83911121208858,Madhya Pradesh
2020-03-14,14,14,0,0,0,0,14,,,,,Maharashtra
2020-03-15,18,32,0,0,0,0,32,1.6769448321125748,,,,Maharashtra
2020-03-16,6,38,0,0,0,0,38,8.06687395126515,,,,Maharashtra
2020-03-17,3,41,0,0,1,1,40,18.244098363169925,,,,Maharashtra
2020-03-18,3,44,0,0,0,1,43,19.63101273256509,3.0264938730456867,,,Maharashtra
2020-03-19,4,48,0,0,0,1,47,15.932334472595622,8.547556456757274,,,Maharashtra
2020-03-20,4,52,0,0,0,1,51,17.319433605045646,11.049425735030457,3.6976684903296255,,Maharashtra
2020-03-21,12,64,0,0,0,1,63,6.676452524310263,7.782731109663823,7.0,,Maharashtra
2020-03-22,10,74,0,0,1,2,72,9.548664897288088,6.666473365679152,7.280095469186128,,Maharashtra
2020-03-23,23,97,0,0,0,2,95,5.122170468571028,4.9263493943734336,5.634433884520266,3.5809463173233604,Maharashtra
2020-03-24,10,107,0,0,0,2,105,14.128869282528024,4.80294815750299,5.4600677766086365,5.742285141256477,Maharashtra
2020-03-25,15,122,1,1,0,2,119,10.566895383899396,5.372084903236376,5.20146447115004,5.942442132600161,Maharashtra
2020-03-26,3,125,0,1,1,3,121,57.066311491810815,6.610862883130308,5.532089981819078,6.218007264302883,Maharashtra
2020-03-27,31,156,18,19,1,4,133,6.257471142866146,7.294059062230644,5.4457662335420025,5.476539435392906,Maharashtra
2020-03-28,30,186,6,25,2,6,155,7.881568641428019,6.268084798082611,5.264323782232808,5.117193163679797,Maharashtra
2020-03-29,17,203,0,25,1,7,171,15.850736018443785,6.806438425964369,6.5701599338955745,5.089327367453288,Maharashtra
2020-03-30,17,220,14,39,2,9,172,17.237843124422838,6.130640800413959,6.731463561018424,5.6136893206222,Maharashtra
2020-03-31,82,302,0,39,1,10,253,4.375936476931163,5.246575840714172,5.353043128984409,4.9286543431462615,Maharashtra
2020-04-01,33,335,0,39,3,13,283,13.367862877835766,5.8902633969622125,4.921837699334883,5.592514485529044,Maharashtra
2020-04-02,88,423,3,42,8,21,360,5.9435970275287,4.720642141763714,4.864111882196424,5.042745165446464,Maharashtra
2020-04-03,64,487,8,50,5,26,411,9.839415380361304,4.361409988274818,5.040979015080211,5.007409402303112,Maharashtra
2020-04-04,148,635,2,52,6,32,551,5.224185203970887,4.663274105941065,4.254603070855447,4.264704225833584,Maharashtra
2020-04-05,112,747,4,56,13,45,646,8.534183524455052,4.321718594532059,3.9691433820380086,4.425636053906468,Maharashtra
2020-04-06,121,868,14,70,7,52,746,9.234173103732788,4.821426980054212,4.595749674520153,4.4996553731885225,Maharashtra
2020-04-07,150,1018,9,79,12,64,875,8.696763331715188,4.700379551165762,4.365438160531818,4.298882507972838,Maharashtra
2020-04-08,117,1135,38,117,8,72,946,12.742527238508082,5.967557014522329,4.9158590018919455,4.224548492904728,Maharashtra
2020-04-09,229,1364,8,125,25,97,1142,7.542861930708549,5.7559688206901685,4.711108224747192,4.597229400346424,Maharashtra
2020-04-10,210,1574,63,188,12,109,1277,9.680921827258288,5.822968302781644,5.345114805913246,4.479880216995311,Maharashtra
2020-04-11,187,1761,20,208,17,126,1427,12.348776243696074,6.323851936864691,5.657869773639512,4.859876774978078,Maharashtra
2020-04-12,221,1982,9,217,22,148,1617,11.725937631824891,6.216858973841594,5.8764763919852685,4.938361141439506,Maharashtra
2020-04-13,352,2334,12,229,11,159,1946,8.480052425986893,6.451938275029335,5.847625907450423,5.324881499525526,Maharashtra
2020-04-14,346,2680,30,259,18,177,2244,10.028659922489053,6.512134073818445,5.64725303664168,5.425780376364282,Maharashtra
2020-04-15,236,2916,36,295,9,186,2435,16.426063306088356,6.8719472100772245,6.386004358098153,5.720091535668898,Maharashtra
2020-04-16,285,3201,5,300,7,193,2708,14.866356227536047,7.2299709140927275,6.835355853683537,6.050393306668304,Maharashtra
2020-04-17,120,3321,31,331,7,200,2790,37.668297746930044,9.826789822726623,7.648410742646218,6.456088741590284,Maharashtra
2020-04-18,327,3648,34,365,10,210,3073,14.761454163163553,11.239169488466146,7.953200939010067,7.045914989696608,Maharashtra
2020-04-19,552,4200,142,507,12,222,3471,9.838472045223043,9.498505356701347,8.258760980387839,7.062377382288918,Maharashtra
2020-04-20,466,4666,65,572,9,231,3863,13.175492737079622,9.196863133857397,8.750510738445351,7.1134309209307816,Maharashtra
2020-04-21,552,5218,150,722,19,250,4246,12.398438436935846,7.670132497728249,8.338234781103864,7.160554034637372,Maharashtra
2020-04-22,431,5649,67,789,18,268,4592,17.467469117715627,7.925314735603157,8.542077048543486,7.841962869432655,Maharashtra
2020-04-23,778,6427,51,840,14,282,5305,10.744025270172731,8.146557952932076,7.348867267568037,7.9244798861492125,Maharashtra
2020-04-24,390,6817,117,957,18,300,5560,23.5317619873526,9.141592143401887,7.760263264188072,8.162290739413553,Maharashtra
2020-04-25,811,7628,119,1076,22,322,6230,12.3328999501369,9.127287146838345,8.130879130255257,7.982233675791509,Maharashtra
2020-04-26,440,8068,112,1188,19,341,6539,24.71997206369912,9.723548182126883,8.860481603970431,7.80888008925032,Maharashtra
2020-04-27,522,8590,94,1282,27,368,6940,22.11238572410862,11.947069921555087,9.733561994874151,8.093545838231734,Maharashtra
2020-04-28,728,9318,106,1388,31,399,7531,17.041262140903264,11.089342795197098,9.694957446546606,8.698443220281742,Maharashtra
2020-04-29,597,9915,205,1593,32,431,7891,22.323311600625097,13.21674651603112,11.191632238982342,9.196024118086939,Maharashtra
2020-04-30,583,10498,180,1773,27,458,8267,24.26306252264288,13.163731341402713,11.237657579241473,9.915267560129053,Maharashtra
2020-05-01,1008,11506,106,1879,26,484,9143,15.120372605122107,11.857997945760616,11.804192860191634,9.74355955283158,Maharashtra
2020-05-02,790,12296,121,2000,36,520,9776,20.87623948406537,12.496974651698535,11.514936629008695,10.684083801341053,Maharashtra
2020-05-03,678,12974,115,2115,27,547,10312,25.82835612930807,12.888635327040276,11.766815851359375,10.77105158996364,Maharashtra
2020-05-04,1567,14541,350,2465,35,582,11494,12.157822315085815,10.638026587344172,10.902845089183195,10.74402664304624,Maharashtra
2020-05-05,984,15525,354,2819,34,616,12090,21.171463637491343,11.568533680734859,10.820694142411456,10.589739642082332,Maharashtra
2020-05-06,1233,16758,275,3094,34,650,13014,18.139485404139965,11.194174139214985,10.37443596903861,10.37215345752515,Maharashtra
2020-05-07,1216,17974,207,3301,43,693,13980,19.789924453909766,10.631779385783226,10.877586053782034,10.550534578530867,Maharashtra
2020-05-08,1089,19063,169,3470,37,730,14863,23.56721051648355,12.799223776107054,11.065687200989466,10.603436247927783,Maharashtra
2020-05-09,1165,20228,330,3800,48,778,15650,23.37035441659161,13.097219622076707,10.925032836490052,10.568152536565037,Maharashtra
2020-05-10,1943,22171,399,4199,53,831,17141,15.114854831327534,12.381635787500857,11.502802447629525,10.56761327011893,Maharashtra
2020-05-11,1230,23401,587,4786,36,867,17748,25.675147521457557,13.135126899231295,11.824785457404307,10.77143844366558,Maharashtra
2020-05-12,1026,24427,339,5125,53,920,18382,32.30678111707482,13.978134940909346,12.876482821803648,10.954662151277264,Maharashtra
2020-05-13,1495,25922,422,5547,54,974,19401,23.33712947345079,13.973375432923227,13.250912010542873,11.989681038066616,Maharashtra
2020-05-14,1602,27524,542,6089,44,1018,20417,23.11788195517095,16.024803528839325,13.209666433965282,12.105117737670062,Maharashtra
2020-05-15,1576,29100,475,6564,49,1067,21469,24.897607256633805,15.900831171340592,13.341834761733892,12.560144665931704,Maharashtra
2020-05-16,1606,30706,524,7088,67,1134,22484,25.80597383436382,15.149499901818812,14.89847503201485,12.94315618219817,Maharashtra
2020-05-17,2347,33053,600,7688,63,1197,24168,18.8216457453672,14.261096028889805,14.05027076328264,12.59436258124976,Maharashtra
2020-05-18,2005,35058,749,8437,51,1248,25373,23.539804269808467,14.324449797054651,13.428818496941586,12.604141537657313,Maharashtra
2020-05-19,2078,37136,1202,9639,76,1324,26173,24.074708825668253,14.212650110809223,13.496801586053989,13.438248699925385,Maharashtra
2020-05-20,2161,39297,679,10318,65,1389,27590,24.509578321476326,14.048945761121711,13.62586030901819,13.371683378989589,Maharashtra
2020-05-21,2345,41642,1408,11726,64,1453,28463,23.917671034175946,15.003384498741974,13.539122645081186,12.994393284791427,Maharashtra
2020-05-22,2940,44582,857,12583,63,1516,30483,20.32066448877889,14.420956325686333,13.012585469027815,12.78307633552318,Maharashtra
2020-05-23,2608,47190,821,13404,60,1576,32210,24.384346322319413,14.464966477940125,13.626631655094974,12.856923915420694,Maharashtra
2020-05-24,3041,50231,1196,14600,58,1634,33997,22.19834050023831,14.117959941384644,13.49178337144848,12.697463921804214,Maharashtra
2020-05-25,2436,52667,1186,15786,60,1694,35187,29.273453228673482,14.755359554260403,13.886661079241529,12.847216987565696,Maharashtra
2020-05-26,2091,54758,1168,16954,97,1791,36013,35.60589719991128,16.857242567072156,14.624447066321961,13.730821717417905,Maharashtra
2020-05-27,2190,56948,964,17918,105,1896,37134,35.351040108348975,18.439025540588435,15.50024328052851,14.287725168626226,Maharashtra
2020-05-28,2598,59546,698,18616,85,1981,38949,31.075480758043362,20.372689684251988,16.764729984783962,14.68027454463371,Maharashtra
2020-05-29,2682,62228,8381,26997,116,2097,33134,31.466687195091424,20.775802071715475,17.54022379105516,15.079665115746913,Maharashtra
2020-05-30,2940,65168,1084,28081,99,2196,34891,30.030101940599252,19.912864063984657,18.63755614837705,15.476896768022849,Maharashtra
2020-05-31,2487,67655,1248,29329,89,2285,36041,37.01452661649184,20.1165647193295,19.374627109942026,16.618605090398482,Maharashtra
2020-06-01,2358,70013,779,30108,76,2361,37544,40.464314531537454,21.40243954881652,19.74316554847212,17.570318243115032,Maharashtra
2020-06-02,2287,72300,1225,31333,103,2464,38503,43.12871118258601,23.10196899760445,20.32812666244196,19.032478233671146,Maharashtra
2020-06-03,2560,74860,996,32329,122,2586,39945,39.84111279635585,24.9960845153482,21.199886316310565,19.712366425097773,Maharashtra
2020-06-04,2933,77793,1352,33681,123,2709,41403,36.071590491688134,24.820820445836617,21.733969294086393,19.74058542015336,Maharashtra
2020-06-05,2436,80229,1466,35147,139,2848,42234,44.96052002606368,25.44516456689624,23.33643741384581,20.223320488513753,Maharashtra
2020-06-06,2739,82968,2243,37390,120,2968,42610,41.29569856387175,25.181386277371544,23.780530180484533,20.896440100626734,Maharashtra
2020-06-07,3007,85975,1924,39314,91,3059,43602,38.939141015761344,25.03477799888494,23.625152437545022,21.44296892025068,Maharashtra
2020-06-08,2554,88529,1661,40975,109,3168,44386,47.356428561784135,26.808245460522013,23.959927108888603,22.62513024855225,Maharashtra
2020-06-09,2258,90787,1664,42639,120,3288,44860,55.04243137314225,28.032890424640673,25.153555156478767,23.568831613437872,Maharashtra
2020-06-10,3254,94041,1877,44516,149,3437,46088,39.366862183101546,27.66483290574273,25.580163938002595,23.492539315494426,Maharashtra
2020-06-11,3607,97648,1562,46078,152,3589,47981,36.831995145836096,27.222249584146475,24.69426033039275,23.063004641569208,Maharashtra
2020-06-12,3493,101141,1718,47796,127,3716,49629,39.443416157355955,26.021890375938984,24.49770660943509,23.036114007666622,Maharashtra
2020-06-13,3427,104568,1550,49346,113,3829,51393,41.602982593176364,24.523774104292592,24.78294492004102,23.43406680769159,Maharashtra
2020-06-14,3390,107958,1632,50978,120,3949,53031,43.45112186862009,25.111952867374292,24.45430866981306,23.34951420036775,Maharashtra
2020-06-15,2786,110744,5071,56049,178,4127,50568,54.409359056453226,27.53817477781238,24.418243841009026,24.003747125173177,Maharashtra
2020-03-14,0,0,0,0,0,0,0,,,,,Manipur
2020-03-15,0,0,0,0,0,0,0,,,,,Manipur
2020-03-16,0,0,0,0,0,0,0,,,,,Manipur
2020-03-17,0,0,0,0,0,0,0,,,,,Manipur
2020-03-18,0,0,0,0,0,0,0,,,,,Manipur
2020-03-19,0,0,0,0,0,0,0,,,,,Manipur
2020-03-20,0,0,0,0,0,0,0,,,,,Manipur
2020-03-21,0,0,0,0,0,0,0,,,,,Manipur
2020-03-22,0,0,0,0,0,0,0,,,,,Manipur
2020-03-23,0,0,0,0,0,0,0,,,,,Manipur
2020-03-24,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,Manipur
2020-03-25,0,1,0,0,0,0,1,,0.0,0.0,0.0,Manipur
2020-03-26,0,1,0,0,0,0,1,,0.0,0.0,0.0,Manipur
2020-03-27,0,1,0,0,0,0,1,,0.0,0.0,0.0,Manipur
2020-03-28,0,1,0,0,0,0,1,,,0.0,0.0,Manipur
2020-03-29,0,1,0,0,0,0,1,,,0.0,0.0,Manipur
2020-03-30,0,1,0,0,0,0,1,,,,0.0,Manipur
2020-03-31,0,1,0,0,0,0,1,,,,0.0,Manipur
2020-04-01,0,1,0,0,0,0,1,,,,0.0,Manipur
2020-04-02,1,2,0,0,0,0,2,2.0,5.0,7.0,10.0,Manipur
2020-04-03,0,2,0,0,0,0,2,,5.0,7.0,10.0,Manipur
2020-04-04,0,2,0,0,0,0,2,,5.0,7.0,10.0,Manipur
2020-04-05,0,2,0,0,0,0,2,,5.0,7.0,10.0,Manipur
2020-04-06,0,2,1,1,0,0,1,,,7.0,10.0,Manipur
2020-04-07,0,2,0,1,0,0,1,,,7.0,10.0,Manipur
2020-04-08,0,2,0,1,0,0,1,,,,10.0,Manipur
2020-04-09,0,2,0,1,0,0,1,,,,10.0,Manipur
2020-04-10,0,2,0,1,0,0,1,,,,10.0,Manipur
2020-04-11,0,2,0,1,0,0,1,,,,,Manipur
2020-04-12,0,2,0,1,0,0,1,,,,,Manipur
2020-04-13,0,2,0,1,0,0,1,,,,,Manipur
2020-04-14,0,2,0,1,0,0,1,,,,,Manipur
2020-04-15,0,2,0,1,0,0,1,,,,,Manipur
2020-04-16,0,2,0,1,0,0,1,,,,,Manipur
2020-04-17,0,2,0,1,0,0,1,,,,,Manipur
2020-04-18,0,2,0,1,0,0,1,,,,,Manipur
2020-04-19,0,2,0,1,0,0,1,,,,,Manipur
2020-04-20,0,2,1,2,0,0,0,,,,,Manipur
2020-04-21,0,2,0,2,0,0,0,,,,,Manipur
2020-04-22,0,2,0,2,0,0,0,,,,,Manipur
2020-04-23,0,2,0,2,0,0,0,,,,,Manipur
2020-04-24,0,2,0,2,0,0,0,,,,,Manipur
2020-04-25,0,2,0,2,0,0,0,,,,,Manipur
2020-04-26,0,2,0,2,0,0,0,,,,,Manipur
2020-04-27,0,2,0,2,0,0,0,,,,,Manipur
2020-04-28,0,2,0,2,0,0,0,,,,,Manipur
2020-04-29,0,2,0,2,0,0,0,,,,,Manipur
2020-04-30,0,2,0,2,0,0,0,,,,,Manipur
2020-05-01,0,2,0,2,0,0,0,,,,,Manipur
2020-05-02,0,2,0,2,0,0,0,,,,,Manipur
2020-05-03,0,2,0,2,0,0,0,,,,,Manipur
2020-05-04,0,2,0,2,0,0,0,,,,,Manipur
2020-05-05,0,2,0,2,0,0,0,,,,,Manipur
2020-05-06,0,2,0,2,0,0,0,,,,,Manipur
2020-05-07,0,2,0,2,0,0,0,,,,,Manipur
